Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-10 12:06:55,2023-05-10 12:06:58,3.012s,PASSED
"scrollToElement(findTestObject(""10-Open Video Conference/h5_New Guests""), 0)",Chrome 113.0.0.0,,,2023-05-10 12:06:58,2023-05-10 12:06:59,1.240s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/h5_New Guests""))",Chrome 113.0.0.0,,,2023-05-10 12:06:59,2023-05-10 12:07:00,0.419s,PASSED
"click(findTestObject(""10-Open Video Conference/mat-checkbox-Save all to contacts""))",Chrome 113.0.0.0,,,2023-05-10 12:07:00,2023-05-10 12:07:00,0.483s,PASSED
"click(findTestObject(""10-Open Video Conference/mat-checkbox-Save all to contacts""))",Chrome 113.0.0.0,,,2023-05-10 12:07:00,2023-05-10 12:07:01,0.965s,PASSED
"click(findTestObject(""10-Open Video Conference/div_Enter a valid phone number""))",Chrome 113.0.0.0,,,2023-05-10 12:07:01,2023-05-10 12:07:02,0.928s,PASSED
"click(findTestObject(""10-Open Video Conference/div_Enter a valid phone number""))",Chrome 113.0.0.0,,,2023-05-10 12:07:02,2023-05-10 12:07:03,0.819s,PASSED
delay(delay_2seconds),Chrome 113.0.0.0,,,2023-05-10 12:07:03,2023-05-10 12:07:05,2.014s,PASSED
"click(findTestObject(""10-Open Video Conference/input_Firstname""))",Chrome 113.0.0.0,,,2023-05-10 12:07:05,2023-05-10 12:07:05,0.479s,PASSED
"click(findTestObject(""10-Open Video Conference/input_Lastname""))",Chrome 113.0.0.0,,,2023-05-10 12:07:05,2023-05-10 12:07:06,0.536s,PASSED
"click(findTestObject(""10-Open Video Conference/input_emailPhonenumber""))",Chrome 113.0.0.0,,,2023-05-10 12:07:06,2023-05-10 12:07:06,0.532s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/mat-error_Field is required""))",Chrome 113.0.0.0,,,2023-05-10 12:07:06,2023-05-10 12:07:07,0.495s,PASSED
"clickOffset(findTestObject(""10-Open Video Conference/input_Meeting Title""), 10, 10)",Chrome 113.0.0.0,,,2023-05-10 12:07:07,2023-05-10 12:07:07,0.659s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/error_Enter a valid emailEnter a valid phone number (eg 13330001234)""))",Chrome 113.0.0.0,,,2023-05-10 12:07:07,2023-05-10 12:07:08,0.505s,PASSED
"clickOffset(findTestObject(""10-Open Video Conference/input_Lastname""), 10, 10)",Chrome 113.0.0.0,,,2023-05-10 12:07:08,2023-05-10 12:07:09,1.177s,PASSED
delay(delay_2seconds),Chrome 113.0.0.0,,,2023-05-10 12:07:09,2023-05-10 12:07:11,2.011s,PASSED
"click(findTestObject(""10-Open Video Conference/div_Schedule""))",Chrome 113.0.0.0,,,2023-05-10 12:07:11,2023-05-10 12:07:12,0.630s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/button_Start Date""))",Chrome 113.0.0.0,,,2023-05-10 12:07:12,2023-05-10 12:07:13,0.884s,PASSED
"clickOffset(findTestObject(""10-Open Video Conference/input_Meeting Title""), 10, 10)",Chrome 113.0.0.0,,,2023-05-10 12:07:13,2023-05-10 12:07:13,0.546s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/button_End Date""))",Chrome 113.0.0.0,,,2023-05-10 12:07:13,2023-05-10 12:07:14,0.488s,PASSED
"verifyElementNotClickable(findTestObject(""10-Open Video Conference/button_Create meeting""))",Chrome 113.0.0.0,,,2023-05-10 12:07:14,2023-05-10 12:07:14,0.414s,PASSED
"clickOffset(findTestObject(""10-Open Video Conference/input_Meeting Title""), 10, 10)",Chrome 113.0.0.0,,,2023-05-10 12:07:14,2023-05-10 12:07:15,0.504s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/div_recurrence_dropdown""))",Chrome 113.0.0.0,,,2023-05-10 12:07:15,2023-05-10 12:07:15,0.412s,PASSED
,,,,,,,
Test Cases/10-Open Video Conference/02-Invalid email,Chrome 113.0.0.0,,,2023-05-10 12:07:15,2023-05-10 12:07:21,5.682s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-10 12:07:16,2023-05-10 12:07:19,3.006s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/h5_New Guests""))",Chrome 113.0.0.0,,,2023-05-10 12:07:19,2023-05-10 12:07:19,0.378s,PASSED
"setText(findTestObject(""10-Open Video Conference/input_emailPhonenumber""), ""invalidemail123.com"")",Chrome 113.0.0.0,,,2023-05-10 12:07:19,2023-05-10 12:07:20,1.343s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/mat-error_Enter a valid email""))",Chrome 113.0.0.0,,,2023-05-10 12:07:20,2023-05-10 12:07:21,0.417s,PASSED
,,,,,,,
Test Cases/10-Open Video Conference/03-Invalid phone number,Chrome 113.0.0.0,,,2023-05-10 12:07:21,2023-05-10 12:07:26,5.427s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-10 12:07:21,2023-05-10 12:07:24,3.005s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/h5_New Guests""))",Chrome 113.0.0.0,,,2023-05-10 12:07:24,2023-05-10 12:07:25,0.377s,PASSED
"setText(findTestObject(""10-Open Video Conference/input_emailPhonenumber""), ""+123456789"")",Chrome 113.0.0.0,,,2023-05-10 12:07:25,2023-05-10 12:07:26,1.161s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/mat-error_Enter a valid phone number (eg 13330001234)""))",Chrome 113.0.0.0,,,2023-05-10 12:07:26,2023-05-10 12:07:26,0.449s,PASSED
,,,,,,,
Test Cases/10-Open Video Conference/04-Schedule a Meeting(Now),Chrome 113.0.0.0,,,2023-05-10 12:07:26,2023-05-10 12:08:15,49.021s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-10 12:07:27,2023-05-10 12:07:30,3.004s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/h5_Meeting Title""))",Chrome 113.0.0.0,,,2023-05-10 12:07:30,2023-05-10 12:07:31,0.407s,PASSED
"setText(findTestObject(""10-Open Video Conference/input_Meeting Title""), ""Automation Meeting"")",Chrome 113.0.0.0,,,2023-05-10 12:07:31,2023-05-10 12:07:32,0.966s,PASSED
"click(findTestObject(""10-Open Video Conference/div_Now""))",Chrome 113.0.0.0,,,2023-05-10 12:07:32,2023-05-10 12:07:32,0.510s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-10 12:07:32,2023-05-10 12:07:35,3.008s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/h5_Current Contacts""))",Chrome 113.0.0.0,,,2023-05-10 12:07:35,2023-05-10 12:07:35,0.421s,PASSED
"click(findTestObject(""10-Open Video Conference/input_Current Contacts_inputSearchContacts""))",Chrome 113.0.0.0,,,2023-05-10 12:07:35,2023-05-10 12:07:36,0.593s,PASSED
"click(findTestObject(""10-Open Video Conference/span_GG tester""))",Chrome 113.0.0.0,,,2023-05-10 12:07:36,2023-05-10 12:07:37,0.660s,PASSED
delay(delay_2seconds),Chrome 113.0.0.0,,,2023-05-10 12:07:37,2023-05-10 12:07:39,2.020s,PASSED
"clickOffset(findTestObject(""10-Open Video Conference/h5_Meeting Title""), 10, 10)",Chrome 113.0.0.0,,,2023-05-10 12:07:39,2023-05-10 12:07:41,1.902s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-10 12:07:41,2023-05-10 12:07:44,3.024s,PASSED
"scrollToElement(findTestObject(""10-Open Video Conference/h5_New Guests""), 0)",Chrome 113.0.0.0,,,2023-05-10 12:07:44,2023-05-10 12:07:44,0.520s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/h5_New Guests""))",Chrome 113.0.0.0,,,2023-05-10 12:07:44,2023-05-10 12:07:45,0.590s,PASSED
delay(delay_2seconds),Chrome 113.0.0.0,,,2023-05-10 12:07:45,2023-05-10 12:07:47,2.015s,PASSED
"setText(findTestObject(""10-Open Video Conference/input_Firstname""), ""Automation"")",Chrome 113.0.0.0,,,2023-05-10 12:07:47,2023-05-10 12:07:48,0.898s,PASSED
"setText(findTestObject(""10-Open Video Conference/input_Lastname""), ""Tester"")",Chrome 113.0.0.0,,,2023-05-10 12:07:48,2023-05-10 12:07:49,1.435s,PASSED
"setText(findTestObject(""10-Open Video Conference/input_emailPhonenumber""), ""+1234567890"")",Chrome 113.0.0.0,,,2023-05-10 12:07:49,2023-05-10 12:07:50,1.132s,PASSED
"click(findTestObject(""10-Open Video Conference/button_remove_new guests""))",Chrome 113.0.0.0,,,2023-05-10 12:07:50,2023-05-10 12:07:51,0.602s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-10 12:07:51,2023-05-10 12:07:54,3.015s,PASSED
"setText(findTestObject(""10-Open Video Conference/input_Firstname""), ""Automation"")",Chrome 113.0.0.0,,,2023-05-10 12:07:54,2023-05-10 12:07:55,0.929s,PASSED
"setText(findTestObject(""10-Open Video Conference/input_Lastname""), ""Tester"")",Chrome 113.0.0.0,,,2023-05-10 12:07:55,2023-05-10 12:07:56,0.832s,PASSED
"setText(findTestObject(""10-Open Video Conference/input_emailPhonenumber""), ""+1234567890"")",Chrome 113.0.0.0,,,2023-05-10 12:07:56,2023-05-10 12:07:57,1.011s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-10 12:07:57,2023-05-10 12:08:00,3.007s,PASSED
"click(findTestObject(""10-Open Video Conference/button_add_new guests""))",Chrome 113.0.0.0,,,2023-05-10 12:08:00,2023-05-10 12:08:00,0.513s,PASSED
delay(delay_4seconds),Chrome 113.0.0.0,,,2023-05-10 12:08:00,2023-05-10 12:08:04,4.012s,PASSED
"scrollToElement(findTestObject(""10-Open Video Conference/h5_Meeting Title""), 0)",Chrome 113.0.0.0,,,2023-05-10 12:08:04,2023-05-10 12:08:05,0.390s,PASSED
"click(findTestObject(""10-Open Video Conference/button_Create meeting""))",Chrome 113.0.0.0,,,2023-05-10 12:08:05,2023-05-10 12:08:05,0.511s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-10 12:08:05,2023-05-10 12:08:08,3.012s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/div_link_meetingroom""))",Chrome 113.0.0.0,,,2023-05-10 12:08:08,2023-05-10 12:08:09,0.472s,PASSED
delay(delay_2seconds),Chrome 113.0.0.0,,,2023-05-10 12:08:09,2023-05-10 12:08:11,2.005s,PASSED
"click(findTestObject(""10-Open Video Conference/button_Create another meeting""))",Chrome 113.0.0.0,,,2023-05-10 12:08:11,2023-05-10 12:08:11,0.769s,PASSED
delay(delay_4seconds),Chrome 113.0.0.0,,,2023-05-10 12:08:11,2023-05-10 12:08:15,4.012s,PASSED
,,,,,,,
Test Cases/10-Open Video Conference/05-Schedule a Meeting(Schedule),Chrome 113.0.0.0,,,2023-05-10 12:08:15,2023-05-10 12:09:03,47.577s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-10 12:08:16,2023-05-10 12:08:19,3.009s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/h5_Meeting Title""))",Chrome 113.0.0.0,,,2023-05-10 12:08:19,2023-05-10 12:08:19,0.407s,PASSED
"click(findTestObject(""10-Open Video Conference/div_Schedule""))",Chrome 113.0.0.0,,,2023-05-10 12:08:19,2023-05-10 12:08:20,0.458s,PASSED
"setText(findTestObject(""10-Open Video Conference/input_Meeting Title""), meeting_title)",Chrome 113.0.0.0,,,2023-05-10 12:08:20,2023-05-10 12:08:21,1.366s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-10 12:08:21,2023-05-10 12:08:24,3.017s,PASSED
"click(findTestObject(""10-Open Video Conference/button_Start Date""))",Chrome 113.0.0.0,,,2023-05-10 12:08:24,2023-05-10 12:08:25,0.633s,PASSED
"verifyElementVisible(findTestObject(""05-Chat/08-Schedule a meeting/calendar modal""))",Chrome 113.0.0.0,,,2023-05-10 12:08:25,2023-05-10 12:08:26,0.858s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-10 12:08:26,2023-05-10 12:08:29,3.034s,PASSED
"doubleClick(findTestObject(""10-Open Video Conference/button_End Date""))",Chrome 113.0.0.0,,,2023-05-10 12:08:29,2023-05-10 12:08:29,0.717s,PASSED
"verifyElementVisible(findTestObject(""05-Chat/08-Schedule a meeting/calendar modal""))",Chrome 113.0.0.0,,,2023-05-10 12:08:29,2023-05-10 12:08:30,0.748s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-10 12:08:30,2023-05-10 12:08:33,3.006s,PASSED
"doubleClick(findTestObject(""10-Open Video Conference/div_recurrence_dropdown""))",Chrome 113.0.0.0,,,2023-05-10 12:08:33,2023-05-10 12:08:34,0.633s,PASSED
"click(findTestObject(""10-Open Video Conference/span_Does not repeat""))",Chrome 113.0.0.0,,,2023-05-10 12:08:34,2023-05-10 12:08:35,0.814s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-10 12:08:35,2023-05-10 12:08:38,3.018s,PASSED
"scrollToElement(findTestObject(""10-Open Video Conference/h5_New Guests""), 0)",Chrome 113.0.0.0,,,2023-05-10 12:08:38,2023-05-10 12:08:38,0.442s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/h5_Current Contacts""))",Chrome 113.0.0.0,,,2023-05-10 12:08:38,2023-05-10 12:08:39,1.085s,PASSED
"click(findTestObject(""10-Open Video Conference/input_Current Contacts_inputSearchContacts""))",Chrome 113.0.0.0,,,2023-05-10 12:08:39,2023-05-10 12:08:40,0.503s,PASSED
"click(findTestObject(""10-Open Video Conference/span_GG tester 2""))",Chrome 113.0.0.0,,,2023-05-10 12:08:40,2023-05-10 12:08:40,0.590s,PASSED
"clickOffset(findTestObject(""10-Open Video Conference/h5_Current Contacts""), 10, 10)",Chrome 113.0.0.0,,,2023-05-10 12:08:40,2023-05-10 12:08:41,0.626s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-10 12:08:41,2023-05-10 12:08:44,3.007s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/h5_New Guests""))",Chrome 113.0.0.0,,,2023-05-10 12:08:44,2023-05-10 12:08:44,0.423s,PASSED
"setText(findTestObject(""10-Open Video Conference/input_Firstname""), ""Automation"")",Chrome 113.0.0.0,,,2023-05-10 12:08:44,2023-05-10 12:08:45,0.944s,PASSED
"setText(findTestObject(""10-Open Video Conference/input_Lastname""), ""Tester"")",Chrome 113.0.0.0,,,2023-05-10 12:08:45,2023-05-10 12:08:46,0.930s,PASSED
"setText(findTestObject(""10-Open Video Conference/input_emailPhonenumber""), ""+1234567890"")",Chrome 113.0.0.0,,,2023-05-10 12:08:46,2023-05-10 12:08:47,1.003s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-10 12:08:47,2023-05-10 12:08:50,3.010s,PASSED
"scrollToElement(findTestObject(""10-Open Video Conference/h5_Meeting Title""), 0)",Chrome 113.0.0.0,,,2023-05-10 12:08:50,2023-05-10 12:08:50,0.370s,PASSED
"click(findTestObject(""10-Open Video Conference/button_Create meeting""))",Chrome 113.0.0.0,,,2023-05-10 12:08:50,2023-05-10 12:08:51,0.514s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-10 12:08:51,2023-05-10 12:08:54,3.005s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/div_link_meetingroom""))",Chrome 113.0.0.0,,,2023-05-10 12:08:54,2023-05-10 12:08:54,0.390s,PASSED
delay(delay_2seconds),Chrome 113.0.0.0,,,2023-05-10 12:08:54,2023-05-10 12:08:56,2.010s,PASSED
"click(findTestObject(""10-Open Video Conference/button_Create another meeting""))",Chrome 113.0.0.0,,,2023-05-10 12:08:56,2023-05-10 12:08:57,0.482s,PASSED
delay(delay_4seconds),Chrome 113.0.0.0,,,2023-05-10 12:08:57,2023-05-10 12:09:01,4.007s,PASSED
closeBrowser(),Chrome 113.0.0.0,,,2023-05-10 12:09:01,2023-05-10 12:09:03,2.097s,PASSED
