Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
12.1-EL Sign (Send Documents),Chrome 113.0.0.0,,,2023-05-08 11:46:54,2023-05-08 11:54:08,7m - 13.730s,PASSED
,,,,,,,
Test Cases/12-EL Sign/01-Send Documents (Upload a file-required field is blank),Chrome 113.0.0.0,,,2023-05-08 11:46:55,2023-05-08 11:51:04,4m - 9.515s,PASSED
"openBrowser("""")",Chrome 113.0.0.0,,,2023-05-08 11:46:55,2023-05-08 11:47:01,5.921s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 113.0.0.0,,,2023-05-08 11:47:01,2023-05-08 11:49:30,2m - 28.877s,PASSED
maximizeWindow(),Chrome 113.0.0.0,,,2023-05-08 11:49:30,2023-05-08 11:49:30,0.381s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 113.0.0.0,,,2023-05-08 11:49:30,2023-05-08 11:50:26,55.530s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 113.0.0.0,,,2023-05-08 11:50:26,2023-05-08 11:50:30,4.445s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 113.0.0.0,,,2023-05-08 11:50:30,2023-05-08 11:50:31,1.008s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 113.0.0.0,,,2023-05-08 11:50:31,2023-05-08 11:50:33,1.207s,PASSED
delay(4),Chrome 113.0.0.0,,,2023-05-08 11:50:33,2023-05-08 11:50:37,4.006s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 113.0.0.0,,,2023-05-08 11:50:37,2023-05-08 11:50:37,0.472s,PASSED
delay(5),Chrome 113.0.0.0,,,2023-05-08 11:50:37,2023-05-08 11:50:42,5.011s,PASSED
"scrollToElement(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""), 0)",Chrome 113.0.0.0,,,2023-05-08 11:50:42,2023-05-08 11:50:43,0.465s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""))",Chrome 113.0.0.0,,,2023-05-08 11:50:43,2023-05-08 11:50:43,0.504s,PASSED
"verifyElementVisible(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""))",Chrome 113.0.0.0,,,2023-05-08 11:50:43,2023-05-08 11:50:46,3.084s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/h4_ELSign""))",Chrome 113.0.0.0,,,2023-05-08 11:50:46,2023-05-08 11:50:47,0.488s,PASSED
delay(3),Chrome 113.0.0.0,,,2023-05-08 11:50:47,2023-05-08 11:50:50,3.006s,PASSED
"click(findTestObject(""12-EL Sign/div_Send Documents""))",Chrome 113.0.0.0,,,2023-05-08 11:50:50,2023-05-08 11:50:50,0.722s,PASSED
"uploadpackage.Upload.uploadFile(findTestObject(""Object Repository/12-EL Sign/div_Drag and drop or Upload PDF or Word document here""), ""D:\Users\EL automation\sample.pdf"")",Chrome 113.0.0.0,,,2023-05-08 11:50:50,2023-05-08 11:50:55,4.708s,PASSED
delay(3),Chrome 113.0.0.0,,,2023-05-08 11:50:55,2023-05-08 11:50:58,3.015s,PASSED
"click(findTestObject(""12-EL Sign/input_documentTitle""))",Chrome 113.0.0.0,,,2023-05-08 11:50:58,2023-05-08 11:50:59,0.602s,PASSED
"sendKeys(findTestObject(""Object Repository/12-EL Sign/input_documentTitle""), Keys.chord(CONTROL, ""a""))",Chrome 113.0.0.0,,,2023-05-08 11:50:59,2023-05-08 11:50:59,0.573s,PASSED
"sendKeys(findTestObject(""Object Repository/12-EL Sign/input_documentTitle""), Keys.chord(BACK_SPACE))",Chrome 113.0.0.0,,,2023-05-08 11:50:59,2023-05-08 11:51:00,0.419s,PASSED
"clickOffset(findTestObject(""12-EL Sign/h4_ELSign""), 100, 100)",Chrome 113.0.0.0,,,2023-05-08 11:51:00,2023-05-08 11:51:00,0.741s,PASSED
