Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
12.1-EL Sign (Send Documents),Chrome 112.0.0.0,,,2023-04-26 13:44:46,2023-04-26 13:48:56,4m - 10.459s,FAILED
,,,,,,,
Test Cases/12-EL Sign/01-Send Documents (Upload a file-required field is blank),Chrome 112.0.0.0,,,2023-04-26 13:44:46,2023-04-26 13:46:40,1m - 53.882s,PASSED
"openBrowser("""")",Chrome 112.0.0.0,,,2023-04-26 13:44:47,2023-04-26 13:44:52,4.962s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 112.0.0.0,,,2023-04-26 13:44:52,2023-04-26 13:45:03,11.392s,PASSED
maximizeWindow(),Chrome 112.0.0.0,,,2023-04-26 13:45:03,2023-04-26 13:45:04,0.190s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 112.0.0.0,,,2023-04-26 13:45:04,2023-04-26 13:45:54,50.211s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 112.0.0.0,,,2023-04-26 13:45:54,2023-04-26 13:45:57,2.861s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 112.0.0.0,,,2023-04-26 13:45:57,2023-04-26 13:45:58,0.988s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 112.0.0.0,,,2023-04-26 13:45:58,2023-04-26 13:45:59,1.198s,PASSED
delay(4),Chrome 112.0.0.0,,,2023-04-26 13:45:59,2023-04-26 13:46:03,4.008s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 112.0.0.0,,,2023-04-26 13:46:03,2023-04-26 13:46:03,0.428s,PASSED
delay(5),Chrome 112.0.0.0,,,2023-04-26 13:46:03,2023-04-26 13:46:08,5.009s,PASSED
"scrollToElement(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""), 0)",Chrome 112.0.0.0,,,2023-04-26 13:46:08,2023-04-26 13:46:09,0.402s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""))",Chrome 112.0.0.0,,,2023-04-26 13:46:09,2023-04-26 13:46:09,0.538s,PASSED
"verifyElementVisible(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""))",Chrome 112.0.0.0,,,2023-04-26 13:46:09,2023-04-26 13:46:11,2.233s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/h4_ELSign""))",Chrome 112.0.0.0,,,2023-04-26 13:46:11,2023-04-26 13:46:12,0.408s,PASSED
delay(3),Chrome 112.0.0.0,,,2023-04-26 13:46:12,2023-04-26 13:46:15,3.017s,PASSED
"click(findTestObject(""12-EL Sign/div_Send Documents""))",Chrome 112.0.0.0,,,2023-04-26 13:46:15,2023-04-26 13:46:15,0.444s,PASSED
"uploadpackage.Upload.uploadFile(findTestObject(""Object Repository/12-EL Sign/div_Drag and drop or Upload PDF or Word document here""), ""D:\Users\EL automation\sample.pdf"")",Chrome 112.0.0.0,,,2023-04-26 13:46:15,2023-04-26 13:46:32,16.463s,PASSED
delay(3),Chrome 112.0.0.0,,,2023-04-26 13:46:32,2023-04-26 13:46:35,3.016s,PASSED
"click(findTestObject(""12-EL Sign/input_documentTitle""))",Chrome 112.0.0.0,,,2023-04-26 13:46:35,2023-04-26 13:46:35,0.532s,PASSED
