Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
12-EL Sign,Chrome 109.0.0.0,,,2023-01-17 17:43:04,2023-01-17 17:48:14,5m - 10.551s,PASSED
,,,,,,,
Test Cases/12-EL Sign/01-Send Documents (Upload a file-required field is blank),Chrome 109.0.0.0,,,2023-01-17 17:43:05,2023-01-17 17:45:33,2m - 27.591s,PASSED
"openBrowser("""")",Chrome 109.0.0.0,,,2023-01-17 17:43:08,2023-01-17 17:43:21,13.393s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 109.0.0.0,,,2023-01-17 17:43:21,2023-01-17 17:43:47,25.586s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-01-17 17:43:47,2023-01-17 17:43:47,0.352s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 109.0.0.0,,,2023-01-17 17:43:47,2023-01-17 17:44:52,1m - 4.908s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 109.0.0.0,,,2023-01-17 17:44:52,2023-01-17 17:44:56,4.338s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 109.0.0.0,,,2023-01-17 17:44:56,2023-01-17 17:44:57,0.933s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 109.0.0.0,,,2023-01-17 17:44:57,2023-01-17 17:44:59,2.052s,PASSED
delay(4),Chrome 109.0.0.0,,,2023-01-17 17:44:59,2023-01-17 17:45:03,4.019s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 109.0.0.0,,,2023-01-17 17:45:03,2023-01-17 17:45:04,0.761s,PASSED
delay(5),Chrome 109.0.0.0,,,2023-01-17 17:45:04,2023-01-17 17:45:09,5.013s,PASSED
"scrollToElement(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""), 0)",Chrome 109.0.0.0,,,2023-01-17 17:45:09,2023-01-17 17:45:10,0.688s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""))",Chrome 109.0.0.0,,,2023-01-17 17:45:10,2023-01-17 17:45:11,0.994s,PASSED
"verifyElementVisible(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""))",Chrome 109.0.0.0,,,2023-01-17 17:45:11,2023-01-17 17:45:13,2.817s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/h4_ELSign""))",Chrome 109.0.0.0,,,2023-01-17 17:45:13,2023-01-17 17:45:14,0.724s,PASSED
delay(3),Chrome 109.0.0.0,,,2023-01-17 17:45:14,2023-01-17 17:45:17,3.011s,PASSED
"click(findTestObject(""12-EL Sign/div_Send Documents""))",Chrome 109.0.0.0,,,2023-01-17 17:45:17,2023-01-17 17:45:18,0.916s,PASSED
"uploadpackage.Upload.uploadFile(findTestObject(""Object Repository/12-EL Sign/div_Drag and drop or Upload PDF or Word document here""), ""C:\Users\asus\Desktop\EL automation\sample.pdf"")",Chrome 109.0.0.0,,,2023-01-17 17:45:18,2023-01-17 17:45:21,2.972s,PASSED
delay(3),Chrome 109.0.0.0,,,2023-01-17 17:45:21,2023-01-17 17:45:24,3.043s,PASSED
"click(findTestObject(""12-EL Sign/input_documentTitle""))",Chrome 109.0.0.0,,,2023-01-17 17:45:24,2023-01-17 17:45:26,1.686s,PASSED
"sendKeys(findTestObject(""Object Repository/12-EL Sign/input_documentTitle""), Keys.chord(CONTROL, ""a""))",Chrome 109.0.0.0,,,2023-01-17 17:45:26,2023-01-17 17:45:27,1.219s,PASSED
"sendKeys(findTestObject(""Object Repository/12-EL Sign/input_documentTitle""), Keys.chord(BACK_SPACE))",Chrome 109.0.0.0,,,2023-01-17 17:45:27,2023-01-17 17:45:28,1.092s,PASSED
"clickOffset(findTestObject(""12-EL Sign/h4_ELSign""), 100, 100)",Chrome 109.0.0.0,,,2023-01-17 17:45:28,2023-01-17 17:45:29,1.040s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/mat-error_Title is required""))",Chrome 109.0.0.0,,,2023-01-17 17:45:29,2023-01-17 17:45:30,0.756s,PASSED
delay(3),Chrome 109.0.0.0,,,2023-01-17 17:45:30,2023-01-17 17:45:33,3.017s,PASSED
,,,,,,,
Test Cases/12-EL Sign/02-Send Documents (Upload a file-fill out required field),Chrome 109.0.0.0,,,2023-01-17 17:45:33,2023-01-17 17:45:47,14.511s,PASSED
"setText(findTestObject(""12-EL Sign/input_documentTitle""), ""sample.pdf"")",Chrome 109.0.0.0,,,2023-01-17 17:45:35,2023-01-17 17:45:36,1.507s,PASSED
"click(findTestObject(""12-EL Sign/button_UPLOAD""))",Chrome 109.0.0.0,,,2023-01-17 17:45:36,2023-01-17 17:45:37,0.907s,PASSED
delay(3),Chrome 109.0.0.0,,,2023-01-17 17:45:37,2023-01-17 17:45:40,3.008s,PASSED
"click(findTestObject(""12-EL Sign/button_homeELSIGN DOCUMENTS""))",Chrome 109.0.0.0,,,2023-01-17 17:45:40,2023-01-17 17:45:44,4.131s,PASSED
