Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
12.2-EL Sign (Received Documents),Chrome 109.0.0.0,,,2023-02-14 13:02:42,2023-02-14 13:07:41,4m - 58.570s,PASSED
,,,,,,,
Test Cases/12-EL Sign/10-Received Documents(Sign a Document),Chrome 109.0.0.0,,,2023-02-14 13:02:44,2023-02-14 13:06:29,3m - 45.419s,PASSED
"openBrowser("""")",Chrome 109.0.0.0,,,2023-02-14 13:02:47,2023-02-14 13:03:02,15.252s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 109.0.0.0,,,2023-02-14 13:03:02,2023-02-14 13:03:26,23.687s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-14 13:03:26,2023-02-14 13:03:26,0.333s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 109.0.0.0,,,2023-02-14 13:03:26,2023-02-14 13:04:45,1m - 19.028s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 109.0.0.0,,,2023-02-14 13:04:45,2023-02-14 13:04:50,4.839s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 109.0.0.0,,,2023-02-14 13:04:50,2023-02-14 13:04:51,1.031s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 109.0.0.0,,,2023-02-14 13:04:51,2023-02-14 13:04:52,1.538s,PASSED
delay(4),Chrome 109.0.0.0,,,2023-02-14 13:04:52,2023-02-14 13:04:56,4.014s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 109.0.0.0,,,2023-02-14 13:04:56,2023-02-14 13:04:59,2.185s,PASSED
delay(5),Chrome 109.0.0.0,,,2023-02-14 13:04:59,2023-02-14 13:05:04,5.015s,PASSED
"scrollToElement(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""), 0)",Chrome 109.0.0.0,,,2023-02-14 13:05:04,2023-02-14 13:05:04,0.688s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""))",Chrome 109.0.0.0,,,2023-02-14 13:05:04,2023-02-14 13:05:05,1.005s,PASSED
