Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
08- Operations,Chrome 112.0.0.0,,,2023-04-07 15:34:59,2023-04-07 15:40:35,5m - 35.351s,PASSED
,,,,,,,
Test Cases/08- Operations/01 - Client Assignment - Select Org unit,Chrome 112.0.0.0,Need to add this autotester03@mailinator.com as a CLIENT under connection before running this TC,,2023-04-07 15:35:01,2023-04-07 15:37:36,2m - 35.657s,PASSED
"openBrowser("""")",Chrome 112.0.0.0,,,2023-04-07 15:35:03,2023-04-07 15:35:16,13.618s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 112.0.0.0,,,2023-04-07 15:35:16,2023-04-07 15:36:14,57.030s,PASSED
maximizeWindow(),Chrome 112.0.0.0,,,2023-04-07 15:36:14,2023-04-07 15:36:14,0.340s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 112.0.0.0,,,2023-04-07 15:36:14,2023-04-07 15:37:18,1m - 4.089s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Operation""))",Chrome 112.0.0.0,,,2023-04-07 15:37:18,2023-04-07 15:37:22,3.768s,PASSED
"verifyElementVisible(findTestObject(""08-Operations/Client_Assignment""))",Chrome 112.0.0.0,,,2023-04-07 15:37:22,2023-04-07 15:37:23,1.043s,PASSED
"verifyElementVisible(findTestObject(""08-Operations/Private_Circle""))",Chrome 112.0.0.0,,,2023-04-07 15:37:23,2023-04-07 15:37:24,1.219s,PASSED
delay(3),Chrome 112.0.0.0,,,2023-04-07 15:37:24,2023-04-07 15:37:27,3.013s,PASSED
"click(findTestObject(""08-Operations/Client_Assignment""))",Chrome 112.0.0.0,,,2023-04-07 15:37:27,2023-04-07 15:37:28,1.257s,PASSED
"verifyElementVisible(findTestObject(""08-Operations/Client Assignment/Client Assignment Page 2""))",Chrome 112.0.0.0,,,2023-04-07 15:37:28,2023-04-07 15:37:30,1.532s,PASSED
delay(3),Chrome 112.0.0.0,,,2023-04-07 15:37:30,2023-04-07 15:37:33,3.010s,PASSED
"click(findTestObject(""08-Operations/Client Assignment/Org unit edit""))",Chrome 112.0.0.0,,,2023-04-07 15:37:33,2023-04-07 15:37:35,1.876s,PASSED
"verifyElementVisible(findTestObject(""08-Operations/Client Assignment/Select org unit modal""))",Chrome 112.0.0.0,,,2023-04-07 15:37:35,2023-04-07 15:37:36,0.842s,PASSED
"click(findTestObject(""08-Operations/Client Assignment/button_Select_org unit select""))",Chrome 112.0.0.0,,,2023-04-07 15:37:36,2023-04-07 15:37:36,0.848s,PASSED
,,,,,,,
Test Cases/08- Operations/02 - Client Assignment by Employee,Chrome 112.0.0.0,,,2023-04-07 15:37:36,2023-04-07 15:38:13,36.577s,PASSED
delay(3),Chrome 112.0.0.0,,,2023-04-07 15:37:39,2023-04-07 15:37:42,3.022s,PASSED
"verifyElementNotClickable(findTestObject(""08-Operations/Client Assignment/button_ Assign""))",Chrome 112.0.0.0,,,2023-04-07 15:37:42,2023-04-07 15:37:43,0.722s,PASSED
"verifyElementNotClickable(findTestObject(""08-Operations/Client Assignment/button_Unassign""))",Chrome 112.0.0.0,,,2023-04-07 15:37:43,2023-04-07 15:37:43,0.669s,PASSED
delay(3),Chrome 112.0.0.0,,,2023-04-07 15:37:43,2023-04-07 15:37:46,3.013s,PASSED
"click(findTestObject(""08-Operations/Client Assignment/div_GG TESTER""))",Chrome 112.0.0.0,,,2023-04-07 15:37:46,2023-04-07 15:37:47,0.878s,PASSED
"verifyElementVisible(findTestObject(""08-Operations/Client Assignment/Clients column""))",Chrome 112.0.0.0,,,2023-04-07 15:37:47,2023-04-07 15:37:48,0.947s,PASSED
"verifyElementVisible(findTestObject(""08-Operations/Client Assignment/Assigned Clients empty""))",Chrome 112.0.0.0,,,2023-04-07 15:37:48,2023-04-07 15:37:49,0.999s,PASSED
delay(3),Chrome 112.0.0.0,,,2023-04-07 15:37:49,2023-04-07 15:37:52,3.021s,PASSED
"click(findTestObject(""08-Operations/Client Assignment/div_GTGG Tester 3""))",Chrome 112.0.0.0,,,2023-04-07 15:37:52,2023-04-07 15:37:53,0.804s,PASSED
"verifyElementClickable(findTestObject(""08-Operations/Client Assignment/button_ Assign""))",Chrome 112.0.0.0,,,2023-04-07 15:37:53,2023-04-07 15:37:54,1.565s,PASSED
"click(findTestObject(""08-Operations/Client Assignment/button_ Assign""))",Chrome 112.0.0.0,,,2023-04-07 15:37:54,2023-04-07 15:37:55,0.830s,PASSED
"verifyElementVisible(findTestObject(""08-Operations/Client Assignment/Updated assignment msg""))",Chrome 112.0.0.0,,,2023-04-07 15:37:55,2023-04-07 15:37:57,1.478s,PASSED
delay(3),Chrome 112.0.0.0,,,2023-04-07 15:37:57,2023-04-07 15:38:00,3.020s,PASSED
"verifyElementVisible(findTestObject(""08-Operations/Client Assignment/Client column Empty""))",Chrome 112.0.0.0,,,2023-04-07 15:38:00,2023-04-07 15:38:00,0.703s,PASSED
"verifyElementVisible(findTestObject(""08-Operations/Client Assignment/Assigned clients column""))",Chrome 112.0.0.0,,,2023-04-07 15:38:00,2023-04-07 15:38:01,0.688s,PASSED
