Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
11.1 - Cloud Files(My Drive),Chrome 113.0.0.0,,,2023-05-12 15:38:07,2023-05-12 15:45:27,7m - 19.929s,FAILED
,,,,,,,
Test Cases/11.1 - Cloud Files (My Drive)/01-Create new folder(required field is blank),Chrome 113.0.0.0,,,2023-05-12 15:38:07,2023-05-12 15:39:54,1m - 46.495s,PASSED
"openBrowser("""")",Chrome 113.0.0.0,,,2023-05-12 15:38:08,2023-05-12 15:38:15,7.109s,PASSED
navigateToUrl(appURL),Chrome 113.0.0.0,,,2023-05-12 15:38:15,2023-05-12 15:38:28,13.294s,PASSED
maximizeWindow(),Chrome 113.0.0.0,,,2023-05-12 15:38:28,2023-05-12 15:38:28,0.357s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 113.0.0.0,,,2023-05-12 15:38:28,2023-05-12 15:39:23,54.338s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 113.0.0.0,,,2023-05-12 15:39:23,2023-05-12 15:39:25,1.954s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 113.0.0.0,,,2023-05-12 15:39:25,2023-05-12 15:39:26,1.045s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 113.0.0.0,,,2023-05-12 15:39:26,2023-05-12 15:39:27,1.206s,PASSED
delay(delay_4seconds),Chrome 113.0.0.0,,,2023-05-12 15:39:27,2023-05-12 15:39:31,4.012s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 113.0.0.0,,,2023-05-12 15:39:31,2023-05-12 15:39:32,0.779s,PASSED
delay(delay_5seconds),Chrome 113.0.0.0,,,2023-05-12 15:39:32,2023-05-12 15:39:37,5.019s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Cloud Files""))",Chrome 113.0.0.0,,,2023-05-12 15:39:37,2023-05-12 15:39:37,0.535s,PASSED
"scrollToElement(findTestObject(""11-Cloud Files/a_My Drive""), 0)",Chrome 113.0.0.0,,,2023-05-12 15:39:37,2023-05-12 15:39:38,0.908s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/a_My Drive""))",Chrome 113.0.0.0,,,2023-05-12 15:39:38,2023-05-12 15:39:39,1.226s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/a_Shared Drive""))",Chrome 113.0.0.0,,,2023-05-12 15:39:39,2023-05-12 15:39:40,0.427s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/a_Shared With Me""))",Chrome 113.0.0.0,,,2023-05-12 15:39:40,2023-05-12 15:39:40,0.390s,PASSED
"click(findTestObject(""11-Cloud Files/a_My Drive""))",Chrome 113.0.0.0,,,2023-05-12 15:39:40,2023-05-12 15:39:41,0.734s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/h4_CLOUD STORAGE""))",Chrome 113.0.0.0,,,2023-05-12 15:39:41,2023-05-12 15:39:42,1.114s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/h4_MY FILES""))",Chrome 113.0.0.0,,,2023-05-12 15:39:42,2023-05-12 15:39:43,0.402s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 15:39:43,2023-05-12 15:39:46,3.007s,PASSED
"click(findTestObject(""11-Cloud Files/button_create_new_folderNew Folder""))",Chrome 113.0.0.0,,,2023-05-12 15:39:46,2023-05-12 15:39:46,0.524s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/mat-dialog-container_CreateNewFolder modal""))",Chrome 113.0.0.0,,,2023-05-12 15:39:46,2023-05-12 15:39:47,0.982s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/h4_New folder""))",Chrome 113.0.0.0,,,2023-05-12 15:39:47,2023-05-12 15:39:48,0.469s,PASSED
"click(findTestObject(""11-Cloud Files/input_folderName""), STOP_ON_FAILURE)",Chrome 113.0.0.0,,,2023-05-12 15:39:48,2023-05-12 15:39:48,0.489s,PASSED
"clickOffset(findTestObject(""11-Cloud Files/input_folderName""), 50, 50)",Chrome 113.0.0.0,,,2023-05-12 15:39:48,2023-05-12 15:39:50,1.706s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/mat-error_filename""))",Chrome 113.0.0.0,,,2023-05-12 15:39:50,2023-05-12 15:39:50,0.448s,PASSED
"verifyElementNotClickable(findTestObject(""11-Cloud Files/button_Create""))",Chrome 113.0.0.0,,,2023-05-12 15:39:50,2023-05-12 15:39:51,0.414s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-12 15:39:51,2023-05-12 15:39:54,3.015s,PASSED
,,,,,,,
Test Cases/11.1 - Cloud Files (My Drive)/02-Create new folder,Chrome 113.0.0.0,,,2023-05-12 15:39:54,2023-05-12 15:40:07,13.546s,PASSED
"setText(findTestObject(""11-Cloud Files/input_folderName""), folder_name)",Chrome 113.0.0.0,,,2023-05-12 15:39:54,2023-05-12 15:39:55,1.229s,PASSED
