Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
06.1- Teams - Add,Chrome 113.0.0.0,,,2023-05-10 11:12:40,2023-05-10 11:15:34,2m - 54.010s,PASSED
,,,,,,,
Test Cases/06- Teams/01- Add Team- Public,Chrome 113.0.0.0,,,2023-05-10 11:12:40,2023-05-10 11:14:49,2m - 8.836s,PASSED
"openBrowser("""")",Chrome 113.0.0.0,,,2023-05-10 11:12:41,2023-05-10 11:12:52,10.461s,PASSED
navigateToUrl(appURL),Chrome 113.0.0.0,,,2023-05-10 11:12:52,2023-05-10 11:13:02,10.852s,PASSED
maximizeWindow(),Chrome 113.0.0.0,,,2023-05-10 11:13:02,2023-05-10 11:13:03,0.704s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 113.0.0.0,,,2023-05-10 11:13:03,2023-05-10 11:13:59,56.263s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 113.0.0.0,,,2023-05-10 11:13:59,2023-05-10 11:14:02,2.743s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 113.0.0.0,,,2023-05-10 11:14:02,2023-05-10 11:14:03,0.953s,PASSED
"click(findTestObject(""06-Teams/button_GG Automation""))",Chrome 113.0.0.0,,,2023-05-10 11:14:03,2023-05-10 11:14:04,1.017s,PASSED
delay(delay_4seconds),Chrome 113.0.0.0,,,2023-05-10 11:14:04,2023-05-10 11:14:08,4.019s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/span_GG Automation""))",Chrome 113.0.0.0,,,2023-05-10 11:14:08,2023-05-10 11:14:09,0.460s,PASSED
delay(delay_2seconds),Chrome 113.0.0.0,,,2023-05-10 11:14:09,2023-05-10 11:14:11,2.015s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Teams""))",Chrome 113.0.0.0,,,2023-05-10 11:14:11,2023-05-10 11:14:11,0.646s,PASSED
delay(delay_2seconds),Chrome 113.0.0.0,,,2023-05-10 11:14:11,2023-05-10 11:14:13,2.011s,PASSED
