Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
09.4 - Settings (Organization unit),Chrome 110.0.0.0,,,2023-03-03 18:49:22,2023-03-03 18:58:29,9m - 6.885s,PASSED
,,,,,,,
Test Cases/09-Settings/19 - Organization unit - Add Organization unit,Chrome 110.0.0.0,,,2023-03-03 18:49:23,2023-03-03 18:55:18,5m - 55.059s,PASSED
"openBrowser("""")",Chrome 110.0.0.0,,,2023-03-03 18:49:26,2023-03-03 18:49:41,15.440s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 110.0.0.0,,,2023-03-03 18:49:41,2023-03-03 18:52:55,3m - 13.275s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-03-03 18:52:55,2023-03-03 18:52:56,1.551s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 110.0.0.0,,,2023-03-03 18:52:56,2023-03-03 18:54:12,1m - 15.770s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 110.0.0.0,,,2023-03-03 18:54:12,2023-03-03 18:54:16,3.889s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 110.0.0.0,,,2023-03-03 18:54:16,2023-03-03 18:54:17,1.064s,PASSED
"click(findTestObject(""06-Teams/button_GG Automation""))",Chrome 110.0.0.0,,,2023-03-03 18:54:17,2023-03-03 18:54:18,1.043s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-03-03 18:54:18,2023-03-03 18:54:21,3.016s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/span_GG Automation""))",Chrome 110.0.0.0,,,2023-03-03 18:54:21,2023-03-03 18:54:22,0.772s,PASSED
delay(4),Chrome 110.0.0.0,,,2023-03-03 18:54:22,2023-03-03 18:54:26,4.017s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Settings""))",Chrome 110.0.0.0,,,2023-03-03 18:54:26,2023-03-03 18:54:27,0.757s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-03-03 18:54:27,2023-03-03 18:54:30,3.022s,PASSED
"scrollToElement(findTestObject(""09-Settings/Users/div_Organization Units""), 0)",Chrome 110.0.0.0,,,2023-03-03 18:54:30,2023-03-03 18:54:30,0.692s,PASSED
"click(findTestObject(""09-Settings/Users/div_Organization Units""))",Chrome 110.0.0.0,,,2023-03-03 18:54:30,2023-03-03 18:54:32,1.478s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Organization unit/h4_ORGANIZATION STRUCTURE SETUP""))",Chrome 110.0.0.0,,,2023-03-03 18:54:32,2023-03-03 18:54:33,1.027s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-03-03 18:54:33,2023-03-03 18:54:36,3.014s,PASSED
"click(findTestObject(""09-Settings/Organization unit/button_add""))",Chrome 110.0.0.0,,,2023-03-03 18:54:36,2023-03-03 18:54:37,0.957s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Organization unit/mat-dialog-container_Add organization unit modal""), 0)",Chrome 110.0.0.0,,,2023-03-03 18:54:37,2023-03-03 18:54:38,0.884s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Organization unit/h4_Name""), 0)",Chrome 110.0.0.0,,,2023-03-03 18:54:38,2023-03-03 18:54:38,0.710s,PASSED
"click(findTestObject(""09-Settings/Organization unit/mat-icon_create""))",Chrome 110.0.0.0,,,2023-03-03 18:54:38,2023-03-03 18:54:40,1.202s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Organization unit/mat-dialog-container_Select an organization unit modal""), 0)",Chrome 110.0.0.0,,,2023-03-03 18:54:40,2023-03-03 18:54:40,0.790s,PASSED
