Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
13-Income and Expense,Chrome 111.0.0.0,,,2023-03-31 11:26:03,2023-03-31 11:33:26,7m - 22.770s,PASSED
,,,,,,,
Test Cases/13-Income and Expense/01-Add Company (required field is blank),Chrome 111.0.0.0,,,2023-03-31 11:26:05,2023-03-31 11:28:47,2m - 42.681s,PASSED
"openBrowser("""")",Chrome 111.0.0.0,,,2023-03-31 11:26:07,2023-03-31 11:26:17,10.263s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 111.0.0.0,,,2023-03-31 11:26:17,2023-03-31 11:26:43,26.373s,PASSED
maximizeWindow(),Chrome 111.0.0.0,,,2023-03-31 11:26:43,2023-03-31 11:26:44,0.310s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 111.0.0.0,,,2023-03-31 11:26:44,2023-03-31 11:27:48,1m - 4.505s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 111.0.0.0,,,2023-03-31 11:27:48,2023-03-31 11:27:52,3.653s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 111.0.0.0,,,2023-03-31 11:27:52,2023-03-31 11:28:05,13.229s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 111.0.0.0,,,2023-03-31 11:28:05,2023-03-31 11:28:07,1.727s,PASSED
delay(4),Chrome 111.0.0.0,,,2023-03-31 11:28:07,2023-03-31 11:28:11,4.012s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 111.0.0.0,,,2023-03-31 11:28:11,2023-03-31 11:28:11,0.742s,PASSED
delay(5),Chrome 111.0.0.0,,,2023-03-31 11:28:11,2023-03-31 11:28:16,5.015s,PASSED
"scrollToElement(findTestObject(""03-Header Menu/Hamburger Button/div_Income and Expense""), 0)",Chrome 111.0.0.0,,,2023-03-31 11:28:16,2023-03-31 11:28:17,0.883s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Income and Expense""))",Chrome 111.0.0.0,,,2023-03-31 11:28:17,2023-03-31 11:28:18,0.915s,PASSED
"verifyElementVisible(findTestObject(""13-Income and Expense/div_IncomeAndExpense Tracker""))",Chrome 111.0.0.0,,,2023-03-31 11:28:18,2023-03-31 11:28:21,2.343s,PASSED
"verifyElementVisible(findTestObject(""13-Income and Expense/th_Income  Expense Tracker""))",Chrome 111.0.0.0,,,2023-03-31 11:28:21,2023-03-31 11:28:22,1.561s,PASSED
delay(3),Chrome 111.0.0.0,,,2023-03-31 11:28:22,2023-03-31 11:28:25,3.018s,PASSED
"click(findTestObject(""13-Income and Expense/button_ADD COMPANY""))",Chrome 111.0.0.0,,,2023-03-31 11:28:25,2023-03-31 11:28:26,1.332s,PASSED
"click(findTestObject(""13-Income and Expense/mat-icon_clear""))",Chrome 111.0.0.0,,,2023-03-31 11:28:26,2023-03-31 11:28:29,2.230s,PASSED
delay(3),Chrome 111.0.0.0,,,2023-03-31 11:28:29,2023-03-31 11:28:32,3.018s,PASSED
"click(findTestObject(""13-Income and Expense/button_ADD COMPANY""))",Chrome 111.0.0.0,,,2023-03-31 11:28:32,2023-03-31 11:28:33,0.885s,PASSED
"verifyElementVisible(findTestObject(""13-Income and Expense/mat-dialog-container_Add CompanyModal""))",Chrome 111.0.0.0,,,2023-03-31 11:28:33,2023-03-31 11:28:34,1.205s,PASSED
"click(findTestObject(""13-Income and Expense/input_CompanyName""))",Chrome 111.0.0.0,,,2023-03-31 11:28:34,2023-03-31 11:28:35,0.749s,PASSED
"click(findTestObject(""13-Income and Expense/dropdown_CompanyType""))",Chrome 111.0.0.0,,,2023-03-31 11:28:35,2023-03-31 11:28:36,1.051s,PASSED
"doubleClick(findTestObject(""13-Income and Expense/input_CompanyName""))",Chrome 111.0.0.0,,,2023-03-31 11:28:36,2023-03-31 11:28:37,1.288s,PASSED
"click(findTestObject(""13-Income and Expense/dropdown_ChoosingDate""))",Chrome 111.0.0.0,,,2023-03-31 11:28:37,2023-03-31 11:28:38,0.916s,PASSED
"doubleClick(findTestObject(""13-Income and Expense/mat-icon_account""))",Chrome 111.0.0.0,,,2023-03-31 11:28:38,2023-03-31 11:28:39,1.243s,PASSED
"click(findTestObject(""13-Income and Expense/input_CompanyName""))",Chrome 111.0.0.0,,,2023-03-31 11:28:39,2023-03-31 11:28:40,1.088s,PASSED
"verifyElementVisible(findTestObject(""13-Income and Expense/mat-error_Company name is required""))",Chrome 111.0.0.0,,,2023-03-31 11:28:40,2023-03-31 11:28:42,2.325s,PASSED
"verifyElementVisible(findTestObject(""13-Income and Expense/mat-error_Company type is required""))",Chrome 111.0.0.0,,,2023-03-31 11:28:42,2023-03-31 11:28:43,0.826s,PASSED
"verifyElementNotClickable(findTestObject(""13-Income and Expense/button_BEGIN""))",Chrome 111.0.0.0,,,2023-03-31 11:28:43,2023-03-31 11:28:44,0.946s,PASSED
delay(3),Chrome 111.0.0.0,,,2023-03-31 11:28:44,2023-03-31 11:28:47,3.017s,PASSED
,,,,,,,
Test Cases/13-Income and Expense/02-Add Company (fill out required field),Chrome 111.0.0.0,,,2023-03-31 11:28:47,2023-03-31 11:29:07,19.294s,PASSED
"setText(findTestObject(""13-Income and Expense/input_CompanyName""), ""Automation Company"")",Chrome 111.0.0.0,,,2023-03-31 11:28:50,2023-03-31 11:28:53,2.946s,PASSED
"click(findTestObject(""13-Income and Expense/dropdown_CompanyType""))",Chrome 111.0.0.0,,,2023-03-31 11:28:53,2023-03-31 11:28:54,0.925s,PASSED
"click(findTestObject(""13-Income and Expense/mat-option_Consulting""))",Chrome 111.0.0.0,,,2023-03-31 11:28:54,2023-03-31 11:28:56,2.227s,PASSED
"click(findTestObject(""13-Income and Expense/dropdown_ChoosingDate""))",Chrome 111.0.0.0,,,2023-03-31 11:28:56,2023-03-31 11:28:57,1.313s,PASSED
"click(findTestObject(""13-Income and Expense/mat-option_End of September""))",Chrome 111.0.0.0,,,2023-03-31 11:28:57,2023-03-31 11:28:59,1.173s,PASSED
"click(findTestObject(""13-Income and Expense/mat-icon_account""))",Chrome 111.0.0.0,,,2023-03-31 11:28:59,2023-03-31 11:28:59,0.861s,PASSED
"click(findTestObject(""13-Income and Expense/mat-option_GG TESTER""))",Chrome 111.0.0.0,,,2023-03-31 11:28:59,2023-03-31 11:29:01,1.139s,PASSED
delay(1),Chrome 111.0.0.0,,,2023-03-31 11:29:01,2023-03-31 11:29:02,1.013s,PASSED
"click(findTestObject(""13-Income and Expense/button_BEGIN""))",Chrome 111.0.0.0,,,2023-03-31 11:29:02,2023-03-31 11:29:04,2.123s,PASSED
delay(3),Chrome 111.0.0.0,,,2023-03-31 11:29:04,2023-03-31 11:29:07,3.012s,PASSED
,,,,,,,
Test Cases/13-Income and Expense/03-Add receipt (required field is blank),Chrome 111.0.0.0,,,2023-03-31 11:29:07,2023-03-31 11:29:38,30.960s,PASSED
"click(findTestObject(""13-Income and Expense/button_addReceipt""))",Chrome 111.0.0.0,,,2023-03-31 11:29:10,2023-03-31 11:29:11,1.367s,PASSED
