Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""10-Open Video Conference/a_chat""))",Chrome 114.0.0.0,,,2023-06-30 15:50:01,2023-06-30 15:50:04,2.491s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-06-30 15:50:04,2023-06-30 15:50:07,3.015s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Open Video Conference""))",Chrome 114.0.0.0,,,2023-06-30 15:50:07,2023-06-30 15:50:24,16.826s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-06-30 15:50:24,2023-06-30 15:50:27,3.016s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/h5_Meeting Title""))",Chrome 114.0.0.0,,,2023-06-30 15:50:27,2023-06-30 15:50:27,0.507s,PASSED
"click(findTestObject(""10-Open Video Conference/input_Meeting Title""))",Chrome 114.0.0.0,,,2023-06-30 15:50:27,2023-06-30 15:50:28,0.476s,PASSED
"click(findTestObject(""10-Open Video Conference/div_Now""))",Chrome 114.0.0.0,,,2023-06-30 15:50:28,2023-06-30 15:50:28,0.459s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-06-30 15:50:28,2023-06-30 15:50:31,3.009s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/h5_Current Contacts""))",Chrome 114.0.0.0,,,2023-06-30 15:50:31,2023-06-30 15:50:32,0.386s,PASSED
"click(findTestObject(""10-Open Video Conference/input_Current Contacts_inputSearchContacts""))",Chrome 114.0.0.0,,,2023-06-30 15:50:32,2023-06-30 15:50:32,0.482s,PASSED
"click(findTestObject(""10-Open Video Conference/div_Now""))",Chrome 114.0.0.0,,,2023-06-30 15:50:32,2023-06-30 15:50:33,0.530s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-06-30 15:50:33,2023-06-30 15:50:36,3.006s,PASSED
"scrollToElement(findTestObject(""10-Open Video Conference/h5_New Guests""), 0)",Chrome 114.0.0.0,,,2023-06-30 15:50:36,2023-06-30 15:50:37,1.491s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/h5_New Guests""))",Chrome 114.0.0.0,,,2023-06-30 15:50:37,2023-06-30 15:50:38,0.359s,PASSED
"click(findTestObject(""10-Open Video Conference/mat-checkbox-Save all to contacts""))",Chrome 114.0.0.0,,,2023-06-30 15:50:38,2023-06-30 15:50:38,0.451s,PASSED
"click(findTestObject(""10-Open Video Conference/mat-checkbox-Save all to contacts""))",Chrome 114.0.0.0,,,2023-06-30 15:50:38,2023-06-30 15:50:39,0.864s,PASSED
"click(findTestObject(""10-Open Video Conference/div_Enter a valid phone number""))",Chrome 114.0.0.0,,,2023-06-30 15:50:39,2023-06-30 15:50:40,0.952s,PASSED
"click(findTestObject(""10-Open Video Conference/div_Enter a valid phone number""))",Chrome 114.0.0.0,,,2023-06-30 15:50:40,2023-06-30 15:50:41,0.916s,PASSED
delay(delay_2seconds),Chrome 114.0.0.0,,,2023-06-30 15:50:41,2023-06-30 15:50:43,2.015s,PASSED
"click(findTestObject(""10-Open Video Conference/input_Firstname""))",Chrome 114.0.0.0,,,2023-06-30 15:50:43,2023-06-30 15:50:43,0.413s,PASSED
"click(findTestObject(""10-Open Video Conference/input_Lastname""))",Chrome 114.0.0.0,,,2023-06-30 15:50:43,2023-06-30 15:50:44,0.629s,PASSED
"click(findTestObject(""10-Open Video Conference/input_emailPhonenumber""))",Chrome 114.0.0.0,,,2023-06-30 15:50:44,2023-06-30 15:50:44,0.612s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/mat-error_Field is required""))",Chrome 114.0.0.0,,,2023-06-30 15:50:44,2023-06-30 15:50:45,0.515s,PASSED
"clickOffset(findTestObject(""10-Open Video Conference/input_Meeting Title""), 10, 10)",Chrome 114.0.0.0,,,2023-06-30 15:50:45,2023-06-30 15:50:46,0.743s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/error_Enter a valid emailEnter a valid phone number (eg 13330001234)""))",Chrome 114.0.0.0,,,2023-06-30 15:50:46,2023-06-30 15:50:46,0.609s,PASSED
"clickOffset(findTestObject(""10-Open Video Conference/input_Lastname""), 10, 10)",Chrome 114.0.0.0,,,2023-06-30 15:50:46,2023-06-30 15:50:48,1.498s,PASSED
delay(delay_2seconds),Chrome 114.0.0.0,,,2023-06-30 15:50:48,2023-06-30 15:50:50,2.018s,PASSED
"click(findTestObject(""10-Open Video Conference/div_Schedule""))",Chrome 114.0.0.0,,,2023-06-30 15:50:50,2023-06-30 15:50:50,0.537s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/button_Start Date""))",Chrome 114.0.0.0,,,2023-06-30 15:50:50,2023-06-30 15:50:51,0.952s,PASSED
"clickOffset(findTestObject(""10-Open Video Conference/input_Meeting Title""), 10, 10)",Chrome 114.0.0.0,,,2023-06-30 15:50:51,2023-06-30 15:50:52,0.478s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/button_End Date""))",Chrome 114.0.0.0,,,2023-06-30 15:50:52,2023-06-30 15:50:52,0.404s,PASSED
"verifyElementNotClickable(findTestObject(""10-Open Video Conference/button_Create meeting""))",Chrome 114.0.0.0,,,2023-06-30 15:50:52,2023-06-30 15:50:52,0.343s,PASSED
"clickOffset(findTestObject(""10-Open Video Conference/input_Meeting Title""), 10, 10)",Chrome 114.0.0.0,,,2023-06-30 15:50:52,2023-06-30 15:50:53,0.465s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/div_recurrence_dropdown""))",Chrome 114.0.0.0,,,2023-06-30 15:50:53,2023-06-30 15:50:53,0.365s,PASSED
,,,,,,,
Test Cases/10-Open Video Conference/02-Invalid email,Chrome 114.0.0.0,,,2023-06-30 15:50:53,2023-06-30 15:50:59,5.073s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-06-30 15:50:54,2023-06-30 15:50:57,3.013s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/h5_New Guests""))",Chrome 114.0.0.0,,,2023-06-30 15:50:57,2023-06-30 15:50:57,0.386s,PASSED
"setText(findTestObject(""10-Open Video Conference/input_emailPhonenumber""), ""invalidemail123.com"")",Chrome 114.0.0.0,,,2023-06-30 15:50:57,2023-06-30 15:50:58,0.949s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/mat-error_Enter a valid email""))",Chrome 114.0.0.0,,,2023-06-30 15:50:58,2023-06-30 15:50:59,0.362s,PASSED
,,,,,,,
Test Cases/10-Open Video Conference/03-Invalid phone number,Chrome 114.0.0.0,,,2023-06-30 15:50:59,2023-06-30 15:51:04,5.119s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-06-30 15:50:59,2023-06-30 15:51:02,3.011s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/h5_New Guests""))",Chrome 114.0.0.0,,,2023-06-30 15:51:02,2023-06-30 15:51:02,0.371s,PASSED
"setText(findTestObject(""10-Open Video Conference/input_emailPhonenumber""), ""+123456789"")",Chrome 114.0.0.0,,,2023-06-30 15:51:02,2023-06-30 15:51:03,1.071s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/mat-error_Enter a valid phone number (eg 13330001234)""))",Chrome 114.0.0.0,,,2023-06-30 15:51:03,2023-06-30 15:51:04,0.385s,PASSED
,,,,,,,
Test Cases/10-Open Video Conference/04-Schedule a Meeting(Now),Chrome 114.0.0.0,,,2023-06-30 15:51:04,2023-06-30 15:51:51,47.752s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-06-30 15:51:04,2023-06-30 15:51:07,3.015s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/h5_Meeting Title""))",Chrome 114.0.0.0,,,2023-06-30 15:51:07,2023-06-30 15:51:08,0.407s,PASSED
"setText(findTestObject(""10-Open Video Conference/input_Meeting Title""), ""Automation Meeting"")",Chrome 114.0.0.0,,,2023-06-30 15:51:08,2023-06-30 15:51:08,0.887s,PASSED
"click(findTestObject(""10-Open Video Conference/div_Now""))",Chrome 114.0.0.0,,,2023-06-30 15:51:08,2023-06-30 15:51:09,0.511s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-06-30 15:51:09,2023-06-30 15:51:12,3.010s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/h5_Current Contacts""))",Chrome 114.0.0.0,,,2023-06-30 15:51:12,2023-06-30 15:51:12,0.371s,PASSED
"click(findTestObject(""10-Open Video Conference/input_Current Contacts_inputSearchContacts""))",Chrome 114.0.0.0,,,2023-06-30 15:51:12,2023-06-30 15:51:13,0.518s,PASSED
"click(findTestObject(""10-Open Video Conference/span_GG tester""))",Chrome 114.0.0.0,,,2023-06-30 15:51:13,2023-06-30 15:51:13,0.585s,PASSED
delay(delay_2seconds),Chrome 114.0.0.0,,,2023-06-30 15:51:13,2023-06-30 15:51:15,2.017s,PASSED
"clickOffset(findTestObject(""10-Open Video Conference/h5_Meeting Title""), 10, 10)",Chrome 114.0.0.0,,,2023-06-30 15:51:15,2023-06-30 15:51:16,0.488s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-06-30 15:51:16,2023-06-30 15:51:19,3.011s,PASSED
"scrollToElement(findTestObject(""10-Open Video Conference/h5_New Guests""), 0)",Chrome 114.0.0.0,,,2023-06-30 15:51:19,2023-06-30 15:51:19,0.383s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/h5_New Guests""))",Chrome 114.0.0.0,,,2023-06-30 15:51:19,2023-06-30 15:51:20,0.406s,PASSED
delay(delay_2seconds),Chrome 114.0.0.0,,,2023-06-30 15:51:20,2023-06-30 15:51:22,2.008s,PASSED
"setText(findTestObject(""10-Open Video Conference/input_Firstname""), ""Automation"")",Chrome 114.0.0.0,,,2023-06-30 15:51:22,2023-06-30 15:51:23,0.924s,PASSED
"setText(findTestObject(""10-Open Video Conference/input_Lastname""), ""Tester"")",Chrome 114.0.0.0,,,2023-06-30 15:51:23,2023-06-30 15:51:24,0.951s,PASSED
"setText(findTestObject(""10-Open Video Conference/input_emailPhonenumber""), ""+1234567890"")",Chrome 114.0.0.0,,,2023-06-30 15:51:24,2023-06-30 15:51:25,1.214s,PASSED
"click(findTestObject(""10-Open Video Conference/button_remove_new guests""))",Chrome 114.0.0.0,,,2023-06-30 15:51:25,2023-06-30 15:51:26,0.655s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-06-30 15:51:26,2023-06-30 15:51:29,3.018s,PASSED
"setText(findTestObject(""10-Open Video Conference/input_Firstname""), ""Automation"")",Chrome 114.0.0.0,,,2023-06-30 15:51:29,2023-06-30 15:51:29,0.909s,PASSED
"setText(findTestObject(""10-Open Video Conference/input_Lastname""), ""Tester"")",Chrome 114.0.0.0,,,2023-06-30 15:51:29,2023-06-30 15:51:30,0.899s,PASSED
"setText(findTestObject(""10-Open Video Conference/input_emailPhonenumber""), ""+1234567890"")",Chrome 114.0.0.0,,,2023-06-30 15:51:30,2023-06-30 15:51:31,0.968s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-06-30 15:51:31,2023-06-30 15:51:34,3.014s,PASSED
"click(findTestObject(""10-Open Video Conference/button_add_new guests""))",Chrome 114.0.0.0,,,2023-06-30 15:51:34,2023-06-30 15:51:35,0.547s,PASSED
delay(delay_4seconds),Chrome 114.0.0.0,,,2023-06-30 15:51:35,2023-06-30 15:51:39,4.006s,PASSED
"scrollToElement(findTestObject(""10-Open Video Conference/h5_Meeting Title""), 0)",Chrome 114.0.0.0,,,2023-06-30 15:51:39,2023-06-30 15:51:39,0.430s,PASSED
"click(findTestObject(""10-Open Video Conference/button_Create meeting""))",Chrome 114.0.0.0,,,2023-06-30 15:51:39,2023-06-30 15:51:40,0.684s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-06-30 15:51:40,2023-06-30 15:51:43,3.007s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/div_link_meetingroom""))",Chrome 114.0.0.0,,,2023-06-30 15:51:43,2023-06-30 15:51:44,0.770s,PASSED
delay(delay_2seconds),Chrome 114.0.0.0,,,2023-06-30 15:51:44,2023-06-30 15:51:46,2.111s,PASSED
"click(findTestObject(""10-Open Video Conference/button_Create another meeting""))",Chrome 114.0.0.0,,,2023-06-30 15:51:46,2023-06-30 15:51:47,1.464s,PASSED
delay(delay_4seconds),Chrome 114.0.0.0,,,2023-06-30 15:51:47,2023-06-30 15:51:51,4.015s,PASSED
,,,,,,,
Test Cases/10-Open Video Conference/05-Schedule a Meeting(Schedule),Chrome 114.0.0.0,,,2023-06-30 15:51:52,2023-06-30 15:52:39,47.294s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-06-30 15:51:52,2023-06-30 15:51:55,3.013s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/h5_Meeting Title""))",Chrome 114.0.0.0,,,2023-06-30 15:51:55,2023-06-30 15:51:55,0.450s,PASSED
"click(findTestObject(""10-Open Video Conference/div_Schedule""))",Chrome 114.0.0.0,,,2023-06-30 15:51:55,2023-06-30 15:51:56,0.558s,PASSED
"setText(findTestObject(""10-Open Video Conference/input_Meeting Title""), meeting_title)",Chrome 114.0.0.0,,,2023-06-30 15:51:56,2023-06-30 15:51:58,1.733s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-06-30 15:51:58,2023-06-30 15:52:01,3.009s,PASSED
"click(findTestObject(""10-Open Video Conference/button_Start Date""))",Chrome 114.0.0.0,,,2023-06-30 15:52:01,2023-06-30 15:52:01,0.594s,PASSED
"verifyElementVisible(findTestObject(""05-Chat/08-Schedule a meeting/calendar modal""))",Chrome 114.0.0.0,,,2023-06-30 15:52:01,2023-06-30 15:52:02,0.958s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-06-30 15:52:02,2023-06-30 15:52:05,3.009s,PASSED
"doubleClick(findTestObject(""10-Open Video Conference/button_End Date""))",Chrome 114.0.0.0,,,2023-06-30 15:52:05,2023-06-30 15:52:06,0.698s,PASSED
"verifyElementVisible(findTestObject(""05-Chat/08-Schedule a meeting/calendar modal""))",Chrome 114.0.0.0,,,2023-06-30 15:52:06,2023-06-30 15:52:07,1.150s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-06-30 15:52:07,2023-06-30 15:52:10,3.011s,PASSED
"doubleClick(findTestObject(""10-Open Video Conference/div_recurrence_dropdown""))",Chrome 114.0.0.0,,,2023-06-30 15:52:10,2023-06-30 15:52:11,0.647s,PASSED
"click(findTestObject(""10-Open Video Conference/span_Does not repeat""))",Chrome 114.0.0.0,,,2023-06-30 15:52:11,2023-06-30 15:52:12,0.894s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-06-30 15:52:12,2023-06-30 15:52:15,3.008s,PASSED
"scrollToElement(findTestObject(""10-Open Video Conference/h5_New Guests""), 0)",Chrome 114.0.0.0,,,2023-06-30 15:52:15,2023-06-30 15:52:15,0.387s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/h5_Current Contacts""))",Chrome 114.0.0.0,,,2023-06-30 15:52:15,2023-06-30 15:52:15,0.405s,PASSED
"click(findTestObject(""10-Open Video Conference/input_Current Contacts_inputSearchContacts""))",Chrome 114.0.0.0,,,2023-06-30 15:52:15,2023-06-30 15:52:16,0.567s,PASSED
"click(findTestObject(""10-Open Video Conference/span_GG tester 2""))",Chrome 114.0.0.0,,,2023-06-30 15:52:16,2023-06-30 15:52:17,1.176s,PASSED
"clickOffset(findTestObject(""10-Open Video Conference/h5_Current Contacts""), 10, 10)",Chrome 114.0.0.0,,,2023-06-30 15:52:17,2023-06-30 15:52:18,0.655s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-06-30 15:52:18,2023-06-30 15:52:21,3.015s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/h5_New Guests""))",Chrome 114.0.0.0,,,2023-06-30 15:52:21,2023-06-30 15:52:21,0.393s,PASSED
"setText(findTestObject(""10-Open Video Conference/input_Firstname""), ""Automation"")",Chrome 114.0.0.0,,,2023-06-30 15:52:21,2023-06-30 15:52:22,0.883s,PASSED
"setText(findTestObject(""10-Open Video Conference/input_Lastname""), ""Tester"")",Chrome 114.0.0.0,,,2023-06-30 15:52:22,2023-06-30 15:52:23,0.853s,PASSED
"setText(findTestObject(""10-Open Video Conference/input_emailPhonenumber""), ""+1234567890"")",Chrome 114.0.0.0,,,2023-06-30 15:52:23,2023-06-30 15:52:24,1.008s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-06-30 15:52:24,2023-06-30 15:52:27,3.011s,PASSED
"scrollToElement(findTestObject(""10-Open Video Conference/h5_Meeting Title""), 0)",Chrome 114.0.0.0,,,2023-06-30 15:52:27,2023-06-30 15:52:27,0.386s,PASSED
"click(findTestObject(""10-Open Video Conference/button_Create meeting""))",Chrome 114.0.0.0,,,2023-06-30 15:52:27,2023-06-30 15:52:28,0.454s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-06-30 15:52:28,2023-06-30 15:52:31,3.012s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/div_link_meetingroom""))",Chrome 114.0.0.0,,,2023-06-30 15:52:31,2023-06-30 15:52:31,0.369s,PASSED
delay(delay_2seconds),Chrome 114.0.0.0,,,2023-06-30 15:52:31,2023-06-30 15:52:33,2.012s,PASSED
"click(findTestObject(""10-Open Video Conference/button_Create another meeting""))",Chrome 114.0.0.0,,,2023-06-30 15:52:33,2023-06-30 15:52:34,0.463s,PASSED
delay(delay_4seconds),Chrome 114.0.0.0,,,2023-06-30 15:52:34,2023-06-30 15:52:38,4.010s,PASSED
closeBrowser(),Chrome 114.0.0.0,,,2023-06-30 15:52:38,2023-06-30 15:52:39,1.066s,PASSED
