Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
09-Settings,Chrome 105.0.0.0,,,2022-09-23 19:45:31,2022-09-23 20:05:32,20m - 0.617s,PASSED
,,,,,,,
Test Cases/09-Settings/01 - Users (Invite new user but field are blank),Chrome 105.0.0.0,,,2022-09-23 19:45:31,2022-09-23 19:47:09,1m - 37.425s,PASSED
"openBrowser("""")",Chrome 105.0.0.0,,,2022-09-23 19:45:32,2022-09-23 19:45:34,2.161s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 105.0.0.0,,,2022-09-23 19:45:34,2022-09-23 19:45:48,13.561s,PASSED
maximizeWindow(),Chrome 105.0.0.0,,,2022-09-23 19:45:48,2022-09-23 19:45:48,0.157s,PASSED
"setText(findTestObject(""02-Side Icons(Organization)/Add Contact/Email Field""), ""testuser02@mailinator.com"")",Chrome 105.0.0.0,,,2022-09-23 19:45:48,2022-09-23 19:45:48,0.773s,PASSED
"setEncryptedText(findTestObject(""02-Side Icons(Organization)/Add Contact/Password Field""), ""8yFRyszE6U6jvsCn51OQbg=="")",Chrome 105.0.0.0,,,2022-09-23 19:45:48,2022-09-23 19:45:49,0.459s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Sign in""))",Chrome 105.0.0.0,,,2022-09-23 19:45:49,2022-09-23 19:45:50,0.722s,PASSED
delay(2),Chrome 105.0.0.0,,,2022-09-23 19:45:50,2022-09-23 19:45:52,2.042s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Confirm_2FA""))",Chrome 105.0.0.0,,,2022-09-23 19:45:52,2022-09-23 19:45:52,0.362s,PASSED
"executeJavaScript(""window.open();"", [])",Chrome 105.0.0.0,,,2022-09-23 19:45:52,2022-09-23 19:45:52,0.062s,PASSED
currentWindow = getWindowIndex(),Chrome 105.0.0.0,,,2022-09-23 19:45:52,2022-09-23 19:45:52,0.023s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-23 19:45:52,2022-09-23 19:45:55,3.009s,PASSED
switchToWindowIndex(currentWindow + 1),Chrome 105.0.0.0,,,2022-09-23 19:45:55,2022-09-23 19:45:55,0.034s,PASSED
"navigateToUrl(""https://www.mailinator.com/"")",Chrome 105.0.0.0,,,2022-09-23 19:45:55,2022-09-23 19:45:57,2.271s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-23 19:45:57,2022-09-23 19:46:00,3.014s,PASSED
"setText(findTestObject(""00-Signup and Activation/zMailinator/input_LOGIN_search""), ""testuser02@mailinator.com"")",Chrome 105.0.0.0,,,2022-09-23 19:46:00,2022-09-23 19:46:01,0.675s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/gobutton""), STOP_ON_FAILURE)",Chrome 105.0.0.0,,,2022-09-23 19:46:01,2022-09-23 19:46:02,1.214s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-23 19:46:02,2022-09-23 19:46:05,3.010s,PASSED
"click(findTestObject(""00-Signup and Activation/zMailinator/Email - everleagues""))",Chrome 105.0.0.0,,,2022-09-23 19:46:05,2022-09-23 19:46:06,0.371s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-23 19:46:06,2022-09-23 19:46:09,3.017s,PASSED
"code = getText(findTestObject(""Object Repository/06-Teams/For 2FA/2FA code""))",Chrome 105.0.0.0,,,2022-09-23 19:46:09,2022-09-23 19:46:09,0.470s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-23 19:46:09,2022-09-23 19:46:12,3.012s,PASSED
"closeWindowTitle(""Mailinator"")",Chrome 105.0.0.0,,,2022-09-23 19:46:12,2022-09-23 19:46:12,0.195s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-23 19:46:12,2022-09-23 19:46:15,3.006s,PASSED
switchToWindowIndex(0),Chrome 105.0.0.0,,,2022-09-23 19:46:15,2022-09-23 19:46:15,0.017s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-23 19:46:15,2022-09-23 19:46:18,3.006s,PASSED
"setText(findTestObject(""Object Repository/06-Teams/For 2FA/input_Enter verification code_code""), code)",Chrome 105.0.0.0,,,2022-09-23 19:46:18,2022-09-23 19:46:19,0.680s,PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-23 19:46:19,2022-09-23 19:46:22,3.017s,PASSED
"click(findTestObject(""06-Teams/For 2FA/button_Verify_2FA""))",Chrome 105.0.0.0,,,2022-09-23 19:46:22,2022-09-23 19:46:23,0.752s,PASSED
delay(5),Chrome 105.0.0.0,,,2022-09-23 19:46:23,2022-09-23 19:46:28,5.015s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 105.0.0.0,,,2022-09-23 19:46:28,2022-09-23 19:46:30,1.666s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 105.0.0.0,,,2022-09-23 19:46:30,2022-09-23 19:46:30,0.577s,PASSED
"click(findTestObject(""06-Teams/button_GG Automation""))",Chrome 105.0.0.0,,,2022-09-23 19:46:30,2022-09-23 19:46:31,0.794s,PASSED
delay(4),Chrome 105.0.0.0,,,2022-09-23 19:46:31,2022-09-23 19:46:35,4.009s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/span_GG Automation""))",Chrome 105.0.0.0,,,2022-09-23 19:46:35,2022-09-23 19:46:35,0.348s,PASSED
delay(10),Chrome 105.0.0.0,,,2022-09-23 19:46:35,2022-09-23 19:46:45,10.014s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Settings""))",Chrome 105.0.0.0,,,2022-09-23 19:46:45,2022-09-23 19:46:46,0.365s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/div_Organization""))",Chrome 105.0.0.0,,,2022-09-23 19:46:46,2022-09-23 19:46:46,0.454s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/div_Organization Units""))",Chrome 105.0.0.0,,,2022-09-23 19:46:46,2022-09-23 19:46:46,0.326s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/div_Subscriptions""))",Chrome 105.0.0.0,,,2022-09-23 19:46:46,2022-09-23 19:46:47,0.542s,PASSED
