Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
12.1-EL Sign (Send Documents),Chrome 114.0.0.0,,,2023-07-03 22:06:42,2023-07-03 22:11:51,5m - 9.481s,PASSED
,,,,,,,
Test Cases/12-EL Sign/01-Send Documents (Upload a file-required field is blank),Chrome 114.0.0.0,,,2023-07-03 22:06:42,2023-07-03 22:08:56,2m - 13.686s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-03 22:06:43,2023-07-03 22:06:48,5.410s,PASSED
navigateToUrl(appURL),Chrome 114.0.0.0,,,2023-07-03 22:06:48,2023-07-03 22:07:33,45.118s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-03 22:07:33,2023-07-03 22:07:34,0.198s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-03 22:07:34,2023-07-03 22:08:23,49.479s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 114.0.0.0,,,2023-07-03 22:08:23,2023-07-03 22:08:26,2.502s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 114.0.0.0,,,2023-07-03 22:08:26,2023-07-03 22:08:27,1.010s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 114.0.0.0,,,2023-07-03 22:08:27,2023-07-03 22:08:28,1.200s,PASSED
delay(delay_4seconds),Chrome 114.0.0.0,,,2023-07-03 22:08:28,2023-07-03 22:08:32,4.012s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 114.0.0.0,,,2023-07-03 22:08:32,2023-07-03 22:08:32,0.426s,PASSED
delay(delay_5seconds),Chrome 114.0.0.0,,,2023-07-03 22:08:32,2023-07-03 22:08:37,5.006s,PASSED
"scrollToElement(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""), 0)",Chrome 114.0.0.0,,,2023-07-03 22:08:37,2023-07-03 22:08:38,0.434s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""))",Chrome 114.0.0.0,,,2023-07-03 22:08:38,2023-07-03 22:08:38,0.526s,PASSED
"verifyElementVisible(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""))",Chrome 114.0.0.0,,,2023-07-03 22:08:38,2023-07-03 22:08:41,2.592s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/h4_ELSign""))",Chrome 114.0.0.0,,,2023-07-03 22:08:41,2023-07-03 22:08:41,0.497s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-03 22:08:41,2023-07-03 22:08:44,3.010s,PASSED
"click(findTestObject(""12-EL Sign/div_Send Documents""))",Chrome 114.0.0.0,,,2023-07-03 22:08:44,2023-07-03 22:08:45,0.504s,PASSED
"uploadpackage.Upload.uploadFile(findTestObject(""Object Repository/12-EL Sign/div_Drag and drop or Upload PDF or Word document here""), upload_pdf_file)",Chrome 114.0.0.0,,,2023-07-03 22:08:45,2023-07-03 22:08:47,2.553s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-03 22:08:47,2023-07-03 22:08:50,3.017s,PASSED
"click(findTestObject(""12-EL Sign/input_documentTitle""))",Chrome 114.0.0.0,,,2023-07-03 22:08:50,2023-07-03 22:08:51,0.568s,PASSED
