Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
09.2 - Settings (Active user),Chrome 113.0.0.0,,,2023-05-22 16:48:54,2023-05-22 16:54:50,5m - 55.558s,FAILED
,,,,,,,
Test Cases/09-Settings/06 - Users (Active User - Search user),Chrome 113.0.0.0,,,2023-05-22 16:48:55,2023-05-22 16:50:47,1m - 52.332s,PASSED
"openBrowser("""")",Chrome 113.0.0.0,,,2023-05-22 16:48:56,2023-05-22 16:49:02,6.570s,PASSED
navigateToUrl(appURL),Chrome 113.0.0.0,,,2023-05-22 16:49:02,2023-05-22 16:49:13,11.252s,PASSED
maximizeWindow(),Chrome 113.0.0.0,,,2023-05-22 16:49:13,2023-05-22 16:49:14,0.455s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 113.0.0.0,,,2023-05-22 16:49:14,2023-05-22 16:50:06,52.474s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 113.0.0.0,,,2023-05-22 16:50:06,2023-05-22 16:50:10,3.245s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 113.0.0.0,,,2023-05-22 16:50:10,2023-05-22 16:50:11,1.006s,PASSED
"click(findTestObject(""06-Teams/button_GG Automation""))",Chrome 113.0.0.0,,,2023-05-22 16:50:11,2023-05-22 16:50:12,1.035s,PASSED
delay(delay_4seconds),Chrome 113.0.0.0,,,2023-05-22 16:50:12,2023-05-22 16:50:16,4.012s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/span_GG Automation""))",Chrome 113.0.0.0,,,2023-05-22 16:50:16,2023-05-22 16:50:16,0.446s,PASSED
delay(delay_5seconds),Chrome 113.0.0.0,,,2023-05-22 16:50:16,2023-05-22 16:50:21,5.013s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Settings""))",Chrome 113.0.0.0,,,2023-05-22 16:50:21,2023-05-22 16:50:22,0.591s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/div_Organization""))",Chrome 113.0.0.0,,,2023-05-22 16:50:22,2023-05-22 16:50:23,0.984s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/div_Organization Units""))",Chrome 113.0.0.0,,,2023-05-22 16:50:23,2023-05-22 16:50:23,0.438s,PASSED
"scrollToElement(findTestObject(""09-Settings/Users/div_Subscriptions""), 0)",Chrome 113.0.0.0,,,2023-05-22 16:50:23,2023-05-22 16:50:24,0.460s,PASSED
