Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
02-Side Icons,Chrome 113.0.0.0,,,2023-05-22 10:05:56,2023-05-22 10:10:07,4m - 11.663s,PASSED
,,,,,,,
Test Cases/02-Side Icons (Organization)/01- (Add Contact),Chrome 113.0.0.0,Navigates on Add Contact Page and verifies the elements.,,2023-05-22 10:05:56,2023-05-22 10:07:55,1m - 58.759s,PASSED
"openBrowser("""")",Chrome 113.0.0.0,,,2023-05-22 10:05:57,2023-05-22 10:06:07,10.142s,PASSED
navigateToUrl(app_url_login),Chrome 113.0.0.0,,,2023-05-22 10:06:07,2023-05-22 10:06:23,15.696s,PASSED
maximizeWindow(),Chrome 113.0.0.0,,,2023-05-22 10:06:23,2023-05-22 10:06:23,0.270s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 113.0.0.0,,,2023-05-22 10:06:23,2023-05-22 10:07:17,53.888s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/Side Menu double arrow icon""))",Chrome 113.0.0.0,,,2023-05-22 10:07:17,2023-05-22 10:07:20,2.895s,PASSED
delay(delay_2seconds),Chrome 113.0.0.0,,,2023-05-22 10:07:20,2023-05-22 10:07:22,2.007s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_My Organizations""))",Chrome 113.0.0.0,,,2023-05-22 10:07:22,2023-05-22 10:07:22,0.478s,PASSED
delay(delay_2seconds),Chrome 113.0.0.0,,,2023-05-22 10:07:22,2023-05-22 10:07:24,2.018s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 113.0.0.0,,,2023-05-22 10:07:24,2023-05-22 10:07:25,0.702s,PASSED
delay(delay_2seconds),Chrome 113.0.0.0,,,2023-05-22 10:07:25,2023-05-22 10:07:27,2.022s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 113.0.0.0,,,2023-05-22 10:07:27,2023-05-22 10:07:28,0.466s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-22 10:07:28,2023-05-22 10:07:31,3.018s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_add new user""))",Chrome 113.0.0.0,,,2023-05-22 10:07:31,2023-05-22 10:07:32,0.988s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-22 10:07:32,2023-05-22 10:07:35,3.015s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/User Invitation modal""))",Chrome 113.0.0.0,,,2023-05-22 10:07:35,2023-05-22 10:07:35,0.425s,PASSED
delay(delay_2seconds),Chrome 113.0.0.0,,,2023-05-22 10:07:35,2023-05-22 10:07:37,2.006s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/Invite a single user option""))",Chrome 113.0.0.0,,,2023-05-22 10:07:37,2023-05-22 10:07:38,0.497s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/Invite New user modal""))",Chrome 113.0.0.0,,,2023-05-22 10:07:38,2023-05-22 10:07:39,1.020s,PASSED
delay(delay_2seconds),Chrome 113.0.0.0,,,2023-05-22 10:07:39,2023-05-22 10:07:41,2.009s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Cancel""))",Chrome 113.0.0.0,,,2023-05-22 10:07:41,2023-05-22 10:07:41,0.666s,PASSED
delay(delay_2seconds),Chrome 113.0.0.0,,,2023-05-22 10:07:41,2023-05-22 10:07:43,2.011s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_add new user""))",Chrome 113.0.0.0,,,2023-05-22 10:07:43,2023-05-22 10:07:44,0.552s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-22 10:07:44,2023-05-22 10:07:47,3.019s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/User Invitation modal""))",Chrome 113.0.0.0,,,2023-05-22 10:07:47,2023-05-22 10:07:47,0.425s,PASSED
delay(delay_2seconds),Chrome 113.0.0.0,,,2023-05-22 10:07:47,2023-05-22 10:07:49,2.015s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/Invite batch user option""))",Chrome 113.0.0.0,,,2023-05-22 10:07:49,2023-05-22 10:07:50,0.714s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/Import CSV file modal""))",Chrome 113.0.0.0,,,2023-05-22 10:07:50,2023-05-22 10:07:51,0.654s,PASSED
delay(delay_2seconds),Chrome 113.0.0.0,,,2023-05-22 10:07:51,2023-05-22 10:07:53,2.006s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Cancel""))",Chrome 113.0.0.0,,,2023-05-22 10:07:53,2023-05-22 10:07:53,0.488s,PASSED
delay(delay_2seconds),Chrome 113.0.0.0,,,2023-05-22 10:07:53,2023-05-22 10:07:55,2.003s,PASSED
,,,,,,,
Test Cases/02-Side Icons (Organization)/02-(2FA),Chrome 113.0.0.0,Navigates on 2FA Page and verifies the elements.,,2023-05-22 10:07:55,2023-05-22 10:08:08,12.426s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-22 10:07:56,2023-05-22 10:07:59,3.004s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/2FA/button_2FA""))",Chrome 113.0.0.0,,,2023-05-22 10:07:59,2023-05-22 10:08:00,1.367s,PASSED
"clickOffset(findTestObject(""02-Side Icons(Organization)/2FA/span_Two Factor Authentication""), 100, 100)",Chrome 113.0.0.0,,,2023-05-22 10:08:00,2023-05-22 10:08:01,1.165s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-22 10:08:01,2023-05-22 10:08:04,3.004s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/2FA/span_Two Factor Authentication""))",Chrome 113.0.0.0,,,2023-05-22 10:08:04,2023-05-22 10:08:05,0.368s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-22 10:08:05,2023-05-22 10:08:08,3.010s,PASSED
,,,,,,,
Test Cases/02-Side Icons (Organization)/03-(Client Assignment),Chrome 113.0.0.0,Navigates on Client Assignment Page and verifies the elements.,,2023-05-22 10:08:08,2023-05-22 10:08:19,11.396s,PASSED
delay(delay_2seconds),Chrome 113.0.0.0,,,2023-05-22 10:08:08,2023-05-22 10:08:10,2.015s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Client Assignment/button_Client assignment""))",Chrome 113.0.0.0,,,2023-05-22 10:08:10,2023-05-22 10:08:11,0.636s,PASSED
"clickOffset(findTestObject(""02-Side Icons(Organization)/Client Assignment/h4_CLIENT ASSIGNMENT""), 50, 50)",Chrome 113.0.0.0,,,2023-05-22 10:08:11,2023-05-22 10:08:12,1.025s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-22 10:08:12,2023-05-22 10:08:15,3.006s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Client Assignment/h4_CLIENT ASSIGNMENT""))",Chrome 113.0.0.0,,,2023-05-22 10:08:15,2023-05-22 10:08:15,0.427s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Client Assignment/div_By Employee""))",Chrome 113.0.0.0,,,2023-05-22 10:08:15,2023-05-22 10:08:16,0.450s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Client Assignment/div_By Client""))",Chrome 113.0.0.0,,,2023-05-22 10:08:16,2023-05-22 10:08:16,0.399s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-22 10:08:16,2023-05-22 10:08:19,3.015s,PASSED
,,,,,,,
Test Cases/02-Side Icons (Organization)/04-(Hide Quick Shortcuts),Chrome 113.0.0.0,Click Quick Shortcut and verify the buttons,,2023-05-22 10:08:19,2023-05-22 10:10:07,1m - 48.198s,PASSED
delay(delay_2seconds),Chrome 113.0.0.0,,,2023-05-22 10:08:20,2023-05-22 10:08:22,2.012s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Hide Quick Shortcuts/button_hide quick shortcuts""))",Chrome 113.0.0.0,,,2023-05-22 10:08:22,2023-05-22 10:08:22,0.625s,PASSED
delay(delay_3seconds),Chrome 113.0.0.0,,,2023-05-22 10:08:22,2023-05-22 10:08:25,3.013s,PASSED
