Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
09.2 - Settings (Active user),Chrome 113.0.0.0,,,2023-05-16 13:11:23,2023-05-16 13:17:10,5m - 47.132s,FAILED
,,,,,,,
Test Cases/09-Settings/06 - Users (Active User - Search user),Chrome 113.0.0.0,,,2023-05-16 13:11:24,2023-05-16 13:13:21,1m - 57.299s,PASSED
"openBrowser("""")",Chrome 113.0.0.0,,,2023-05-16 13:11:24,2023-05-16 13:11:34,9.538s,PASSED
navigateToUrl(appURL),Chrome 113.0.0.0,,,2023-05-16 13:11:34,2023-05-16 13:11:46,12.092s,PASSED
maximizeWindow(),Chrome 113.0.0.0,,,2023-05-16 13:11:46,2023-05-16 13:11:46,0.387s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 113.0.0.0,,,2023-05-16 13:11:46,2023-05-16 13:12:40,53.442s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 113.0.0.0,,,2023-05-16 13:12:40,2023-05-16 13:12:44,4.505s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 113.0.0.0,,,2023-05-16 13:12:44,2023-05-16 13:12:45,1.012s,PASSED
"click(findTestObject(""06-Teams/button_GG Automation""))",Chrome 113.0.0.0,,,2023-05-16 13:12:45,2023-05-16 13:12:46,0.521s,PASSED
delay(delay_4seconds),Chrome 113.0.0.0,,,2023-05-16 13:12:46,2023-05-16 13:12:50,4.014s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/span_GG Automation""))",Chrome 113.0.0.0,,,2023-05-16 13:12:50,2023-05-16 13:12:50,0.477s,PASSED
delay(delay_5seconds),Chrome 113.0.0.0,,,2023-05-16 13:12:50,2023-05-16 13:12:55,5.018s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Settings""))",Chrome 113.0.0.0,,,2023-05-16 13:12:55,2023-05-16 13:12:56,0.484s,PASSED
