Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
12.2-EL Sign (Received Documents),Chrome 110.0.0.0,,,2023-02-20 14:45:14,2023-02-20 14:50:02,4m - 47.919s,PASSED
,,,,,,,
Test Cases/12-EL Sign/10-Received Documents(Sign a Document),Chrome 110.0.0.0,,,2023-02-20 14:45:16,2023-02-20 14:48:46,3m - 30.630s,PASSED
"openBrowser("""")",Chrome 110.0.0.0,,,2023-02-20 14:45:18,2023-02-20 14:45:31,13.221s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 110.0.0.0,,,2023-02-20 14:45:31,2023-02-20 14:45:54,22.904s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-02-20 14:45:54,2023-02-20 14:45:55,0.347s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 110.0.0.0,,,2023-02-20 14:45:55,2023-02-20 14:47:05,1m - 10.423s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 110.0.0.0,,,2023-02-20 14:47:05,2023-02-20 14:47:09,4.023s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 110.0.0.0,,,2023-02-20 14:47:09,2023-02-20 14:47:10,1.057s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 110.0.0.0,,,2023-02-20 14:47:10,2023-02-20 14:47:12,1.569s,PASSED
delay(4),Chrome 110.0.0.0,,,2023-02-20 14:47:12,2023-02-20 14:47:16,4.011s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 110.0.0.0,,,2023-02-20 14:47:16,2023-02-20 14:47:16,0.763s,PASSED
delay(5),Chrome 110.0.0.0,,,2023-02-20 14:47:16,2023-02-20 14:47:21,5.018s,PASSED
"scrollToElement(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""), 0)",Chrome 110.0.0.0,,,2023-02-20 14:47:21,2023-02-20 14:47:22,0.940s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""))",Chrome 110.0.0.0,,,2023-02-20 14:47:22,2023-02-20 14:47:23,1.015s,PASSED
"verifyElementVisible(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""))",Chrome 110.0.0.0,,,2023-02-20 14:47:23,2023-02-20 14:47:27,3.983s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/h4_ELSign""))",Chrome 110.0.0.0,,,2023-02-20 14:47:27,2023-02-20 14:47:28,0.824s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-20 14:47:28,2023-02-20 14:47:31,3.018s,PASSED
"click(findTestObject(""12-EL Sign/div_Received Documents""))",Chrome 110.0.0.0,,,2023-02-20 14:47:31,2023-02-20 14:47:33,1.731s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-20 14:47:33,2023-02-20 14:47:36,3.021s,PASSED
"click(findTestObject(""12-EL Sign/button_create""))",Chrome 110.0.0.0,,,2023-02-20 14:47:36,2023-02-20 14:47:37,1.221s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-20 14:47:37,2023-02-20 14:47:40,3.014s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/div_EL Sign Consent""))",Chrome 110.0.0.0,,,2023-02-20 14:47:40,2023-02-20 14:47:41,0.723s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-20 14:47:41,2023-02-20 14:47:44,3.017s,PASSED
"click(findTestObject(""12-EL Sign/checkbox_I have read and agree to the above""))",Chrome 110.0.0.0,,,2023-02-20 14:47:44,2023-02-20 14:47:45,1.045s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-20 14:47:45,2023-02-20 14:47:48,3.018s,PASSED
"click(findTestObject(""12-EL Sign/button_BEGIN""))",Chrome 110.0.0.0,,,2023-02-20 14:47:48,2023-02-20 14:47:49,1.265s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-20 14:47:49,2023-02-20 14:47:52,3.009s,PASSED
"click(findTestObject(""12-EL Sign/div_date""))",Chrome 110.0.0.0,,,2023-02-20 14:47:52,2023-02-20 14:47:53,0.969s,PASSED
"click(findTestObject(""12-EL Sign/div_date""))",Chrome 110.0.0.0,,,2023-02-20 14:47:53,2023-02-20 14:47:54,0.748s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-20 14:47:54,2023-02-20 14:47:57,3.020s,PASSED
"click(findTestObject(""12-EL Sign/div_initial""))",Chrome 110.0.0.0,,,2023-02-20 14:47:57,2023-02-20 14:47:58,1.016s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/mat-dialog-container_InitialModal""))",Chrome 110.0.0.0,,,2023-02-20 14:47:58,2023-02-20 14:47:59,0.809s,PASSED
"click(findTestObject(""12-EL Sign/button_Save3""))",Chrome 110.0.0.0,,,2023-02-20 14:47:59,2023-02-20 14:48:00,1.002s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-20 14:48:00,2023-02-20 14:48:03,3.015s,PASSED
"click(findTestObject(""12-EL Sign/div_signature""))",Chrome 110.0.0.0,,,2023-02-20 14:48:03,2023-02-20 14:48:04,1.061s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/mat-dialog-container_SignatureSettingsModal""))",Chrome 110.0.0.0,,,2023-02-20 14:48:04,2023-02-20 14:48:05,0.802s,PASSED
"click(findTestObject(""12-EL Sign/checkbox_type""))",Chrome 110.0.0.0,,,2023-02-20 14:48:05,2023-02-20 14:48:06,1.578s,PASSED
"setAlertText(""GG TESTER Signature"")",Chrome 110.0.0.0,,,2023-02-20 14:48:06,2023-02-20 14:48:06,0.091s,PASSED
acceptAlert(),Chrome 110.0.0.0,,,2023-02-20 14:48:06,2023-02-20 14:48:06,0.090s,PASSED
"click(findTestObject(""12-EL Sign/button_save Save Settings""))",Chrome 110.0.0.0,,,2023-02-20 14:48:06,2023-02-20 14:48:08,1.835s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-20 14:48:08,2023-02-20 14:48:11,3.016s,PASSED
"click(findTestObject(""12-EL Sign/div_signature2""))",Chrome 110.0.0.0,,,2023-02-20 14:48:11,2023-02-20 14:48:12,1.022s,PASSED
"uploadpackage.Upload.uploadFile(findTestObject(""12-EL Sign/div_upload_mat-checkbox""), ""C:\Users\asus\Desktop\EL automation\qa.jpg"")",Chrome 110.0.0.0,,,2023-02-20 14:48:12,2023-02-20 14:48:17,4.260s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-20 14:48:17,2023-02-20 14:48:20,3.041s,PASSED
"click(findTestObject(""12-EL Sign/button_save Save Settings""))",Chrome 110.0.0.0,,,2023-02-20 14:48:20,2023-02-20 14:48:21,0.948s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-20 14:48:21,2023-02-20 14:48:24,3.021s,PASSED
"click(findTestObject(""12-EL Sign/button_completenavigate_next""))",Chrome 110.0.0.0,,,2023-02-20 14:48:24,2023-02-20 14:48:25,1.272s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-20 14:48:25,2023-02-20 14:48:28,3.021s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/font_Please review and press the submit button to finish signing""))",Chrome 110.0.0.0,,,2023-02-20 14:48:28,2023-02-20 14:48:29,0.679s,PASSED
"click(findTestObject(""12-EL Sign/button_REVIEW""))",Chrome 110.0.0.0,,,2023-02-20 14:48:29,2023-02-20 14:48:30,0.937s,PASSED
switchToWindowIndex(1),Chrome 110.0.0.0,,,2023-02-20 14:48:30,2023-02-20 14:48:33,3.203s,PASSED
closeWindowIndex(1),Chrome 110.0.0.0,,,2023-02-20 14:48:33,2023-02-20 14:48:33,0.516s,PASSED
switchToWindowIndex(0),Chrome 110.0.0.0,,,2023-02-20 14:48:33,2023-02-20 14:48:33,0.043s,PASSED
"click(findTestObject(""12-EL Sign/button_EDIT""))",Chrome 110.0.0.0,,,2023-02-20 14:48:33,2023-02-20 14:48:36,2.638s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-20 14:48:36,2023-02-20 14:48:39,3.015s,PASSED
"click(findTestObject(""12-EL Sign/button_completenavigate_next""))",Chrome 110.0.0.0,,,2023-02-20 14:48:39,2023-02-20 14:48:41,2.268s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-20 14:48:41,2023-02-20 14:48:44,3.019s,PASSED
"click(findTestObject(""12-EL Sign/button_SUBMIT""))",Chrome 110.0.0.0,,,2023-02-20 14:48:44,2023-02-20 14:48:46,1.976s,PASSED
,,,,,,,
Test Cases/12-EL Sign/11-Send Documents(Download Document and Certificate),Chrome 110.0.0.0,,,2023-02-20 14:48:46,2023-02-20 14:49:11,24.170s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-20 14:48:50,2023-02-20 14:48:53,3.029s,PASSED
"click(findTestObject(""12-EL Sign/div_Send Documents""))",Chrome 110.0.0.0,,,2023-02-20 14:48:53,2023-02-20 14:48:54,1.016s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-20 14:48:54,2023-02-20 14:48:57,3.012s,PASSED
"click(findTestObject(""12-EL Sign/mat-icon_refresh""))",Chrome 110.0.0.0,,,2023-02-20 14:48:57,2023-02-20 14:48:58,0.934s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-02-20 14:48:58,2023-02-20 14:49:01,3.025s,PASSED
