Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
10-Open Video Conference,Chrome 112.0.0.0,,,2023-04-14 18:47:40,2023-04-14 18:51:55,4m - 14.183s,PASSED
,,,,,,,
Test Cases/10-Open Video Conference/01-Blank Fields,Chrome 112.0.0.0,,,2023-04-14 18:47:41,2023-04-14 18:50:11,2m - 30.513s,PASSED
"openBrowser("""")",Chrome 112.0.0.0,,,2023-04-14 18:47:42,2023-04-14 18:47:48,6.139s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 112.0.0.0,,,2023-04-14 18:47:48,2023-04-14 18:48:01,13.717s,PASSED
maximizeWindow(),Chrome 112.0.0.0,,,2023-04-14 18:48:01,2023-04-14 18:48:02,0.211s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 112.0.0.0,,,2023-04-14 18:48:02,2023-04-14 18:48:53,51.155s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 112.0.0.0,,,2023-04-14 18:48:53,2023-04-14 18:48:56,2.862s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 112.0.0.0,,,2023-04-14 18:48:56,2023-04-14 18:48:57,0.986s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 112.0.0.0,,,2023-04-14 18:48:57,2023-04-14 18:48:58,1.219s,PASSED
delay(4),Chrome 112.0.0.0,,,2023-04-14 18:48:58,2023-04-14 18:49:02,4.007s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 112.0.0.0,,,2023-04-14 18:49:02,2023-04-14 18:49:02,0.460s,PASSED
delay(5),Chrome 112.0.0.0,,,2023-04-14 18:49:02,2023-04-14 18:49:07,5.018s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Open Video Conference""))",Chrome 112.0.0.0,,,2023-04-14 18:49:07,2023-04-14 18:49:08,0.609s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/h4_OPEN VIDEO CONFERENCE""))",Chrome 112.0.0.0,,,2023-04-14 18:49:08,2023-04-14 18:49:09,0.909s,PASSED
"verifyElementVisible(findTestObject(""10-Open Video Conference/span_warning""))",Chrome 112.0.0.0,,,2023-04-14 18:49:09,2023-04-14 18:49:09,0.378s,PASSED
"click(findTestObject(""10-Open Video Conference/a_chat""))",Chrome 112.0.0.0,,,2023-04-14 18:49:09,2023-04-14 18:49:11,1.639s,PASSED
delay(3),Chrome 112.0.0.0,,,2023-04-14 18:49:11,2023-04-14 18:49:14,3.019s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Open Video Conference""))",Chrome 112.0.0.0,,,2023-04-14 18:49:14,2023-04-14 18:49:44,30.605s,PASSED
delay(3),Chrome 112.0.0.0,,,2023-04-14 18:49:44,2023-04-14 18:49:47,3.008s,PASSED
