Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
11.1 - Cloud Files(My Drive),Chrome 114.0.0.0,,,2023-07-04 11:53:00,2023-07-04 12:01:27,8m - 27.628s,FAILED
,,,,,,,
Test Cases/11.1 - Cloud Files (My Drive)/01-Create new folder(required field is blank),Chrome 114.0.0.0,,,2023-07-04 11:53:00,2023-07-04 11:54:44,1m - 43.806s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-04 11:53:01,2023-07-04 11:53:06,5.192s,PASSED
navigateToUrl(appURL),Chrome 114.0.0.0,,,2023-07-04 11:53:06,2023-07-04 11:53:21,15.223s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-04 11:53:21,2023-07-04 11:53:21,0.209s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-04 11:53:21,2023-07-04 11:54:12,50.642s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 114.0.0.0,,,2023-07-04 11:54:12,2023-07-04 11:54:16,3.885s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 114.0.0.0,,,2023-07-04 11:54:16,2023-07-04 11:54:17,1.338s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 114.0.0.0,,,2023-07-04 11:54:17,2023-07-04 11:54:18,1.129s,PASSED
delay(delay_4seconds),Chrome 114.0.0.0,,,2023-07-04 11:54:18,2023-07-04 11:54:22,4.005s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 114.0.0.0,,,2023-07-04 11:54:22,2023-07-04 11:54:23,0.410s,PASSED
delay(delay_5seconds),Chrome 114.0.0.0,,,2023-07-04 11:54:23,2023-07-04 11:54:28,5.013s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Cloud Files""))",Chrome 114.0.0.0,,,2023-07-04 11:54:28,2023-07-04 11:54:28,0.451s,PASSED
"scrollToElement(findTestObject(""11-Cloud Files/a_My Drive""), 0)",Chrome 114.0.0.0,,,2023-07-04 11:54:28,2023-07-04 11:54:29,0.967s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/a_My Drive""))",Chrome 114.0.0.0,,,2023-07-04 11:54:29,2023-07-04 11:54:29,0.371s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/a_Shared Drive""))",Chrome 114.0.0.0,,,2023-07-04 11:54:29,2023-07-04 11:54:30,0.389s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/a_Shared With Me""))",Chrome 114.0.0.0,,,2023-07-04 11:54:30,2023-07-04 11:54:30,0.449s,PASSED
"click(findTestObject(""11-Cloud Files/a_My Drive""))",Chrome 114.0.0.0,,,2023-07-04 11:54:30,2023-07-04 11:54:31,0.794s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/h4_CLOUD STORAGE""))",Chrome 114.0.0.0,,,2023-07-04 11:54:31,2023-07-04 11:54:33,2.028s,PASSED
"verifyElementVisible(findTestObject(""11-Cloud Files/h4_MY FILES""))",Chrome 114.0.0.0,,,2023-07-04 11:54:33,2023-07-04 11:54:34,0.662s,PASSED
