Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
10-Open Video Conference,Chrome 112.0.0.0,,,2023-04-17 14:21:32,2023-04-17 14:25:57,4m - 24.294s,PASSED
,,,,,,,
Test Cases/10-Open Video Conference/01-Blank Fields,Chrome 112.0.0.0,,,2023-04-17 14:21:33,2023-04-17 14:24:10,2m - 36.741s,PASSED
"openBrowser("""")",Chrome 112.0.0.0,,,2023-04-17 14:21:34,2023-04-17 14:21:40,6.574s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 112.0.0.0,,,2023-04-17 14:21:40,2023-04-17 14:21:58,17.385s,PASSED
maximizeWindow(),Chrome 112.0.0.0,,,2023-04-17 14:21:58,2023-04-17 14:21:58,0.069s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 112.0.0.0,,,2023-04-17 14:21:58,2023-04-17 14:22:48,49.998s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 112.0.0.0,,,2023-04-17 14:22:48,2023-04-17 14:22:51,3.679s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 112.0.0.0,,,2023-04-17 14:22:51,2023-04-17 14:22:52,0.960s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 112.0.0.0,,,2023-04-17 14:22:52,2023-04-17 14:22:54,1.238s,PASSED
delay(4),Chrome 112.0.0.0,,,2023-04-17 14:22:54,2023-04-17 14:22:58,4.017s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 112.0.0.0,,,2023-04-17 14:22:58,2023-04-17 14:22:58,0.440s,PASSED
delay(5),Chrome 112.0.0.0,,,2023-04-17 14:22:58,2023-04-17 14:23:03,5.008s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Open Video Conference""))",Chrome 112.0.0.0,,,2023-04-17 14:23:03,2023-04-17 14:23:04,0.671s,PASSED
