Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
09.2 - Settings (Active user),Chrome 114.0.0.0,,,2023-07-04 10:47:57,2023-07-04 10:53:56,5m - 58.405s,FAILED
,,,,,,,
Test Cases/09-Settings/06 - Users (Active User - Search user),Chrome 114.0.0.0,,,2023-07-04 10:47:58,2023-07-04 10:49:55,1m - 57.265s,PASSED
"openBrowser("""")",Chrome 114.0.0.0,,,2023-07-04 10:47:58,2023-07-04 10:48:05,6.387s,PASSED
navigateToUrl(appURL),Chrome 114.0.0.0,,,2023-07-04 10:48:05,2023-07-04 10:48:25,20.726s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-04 10:48:25,2023-07-04 10:48:26,0.218s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-04 10:48:26,2023-07-04 10:49:14,48.651s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 114.0.0.0,,,2023-07-04 10:49:14,2023-07-04 10:49:18,3.332s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 114.0.0.0,,,2023-07-04 10:49:18,2023-07-04 10:49:19,0.997s,PASSED
"click(findTestObject(""06-Teams/button_GG Automation""))",Chrome 114.0.0.0,,,2023-07-04 10:49:19,2023-07-04 10:49:20,0.996s,PASSED
delay(delay_4seconds),Chrome 114.0.0.0,,,2023-07-04 10:49:20,2023-07-04 10:49:24,4.005s,PASSED
"verifyElementVisible(findTestObject(""06-Teams/span_GG Automation""))",Chrome 114.0.0.0,,,2023-07-04 10:49:24,2023-07-04 10:49:24,0.431s,PASSED
delay(delay_5seconds),Chrome 114.0.0.0,,,2023-07-04 10:49:24,2023-07-04 10:49:29,5.017s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Settings""))",Chrome 114.0.0.0,,,2023-07-04 10:49:29,2023-07-04 10:49:30,1.120s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/div_Organization""))",Chrome 114.0.0.0,,,2023-07-04 10:49:30,2023-07-04 10:49:31,1.077s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/div_Organization Units""))",Chrome 114.0.0.0,,,2023-07-04 10:49:31,2023-07-04 10:49:32,0.476s,PASSED
"scrollToElement(findTestObject(""09-Settings/Users/div_Subscriptions""), 0)",Chrome 114.0.0.0,,,2023-07-04 10:49:32,2023-07-04 10:49:32,0.498s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/div_Subscriptions""))",Chrome 114.0.0.0,,,2023-07-04 10:49:32,2023-07-04 10:49:33,0.404s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/div_Users""))",Chrome 114.0.0.0,,,2023-07-04 10:49:33,2023-07-04 10:49:33,0.409s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 10:49:33,2023-07-04 10:49:36,3.018s,PASSED
"click(findTestObject(""09-Settings/Users/div_Users""))",Chrome 114.0.0.0,,,2023-07-04 10:49:36,2023-07-04 10:49:37,0.940s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/h4_USERS""))",Chrome 114.0.0.0,,,2023-07-04 10:49:37,2023-07-04 10:49:38,0.940s,PASSED
"verifyElementVisible(findTestObject(""09-Settings/Users/Active User/div_Active Users""))",Chrome 114.0.0.0,,,2023-07-04 10:49:38,2023-07-04 10:49:38,0.376s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/div_Active Users""))",Chrome 114.0.0.0,,,2023-07-04 10:49:38,2023-07-04 10:49:39,0.431s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 10:49:39,2023-07-04 10:49:42,3.013s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_search""))",Chrome 114.0.0.0,,,2023-07-04 10:49:42,2023-07-04 10:49:42,0.430s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 10:49:42,2023-07-04 10:49:45,3.015s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_arrow_back""))",Chrome 114.0.0.0,,,2023-07-04 10:49:45,2023-07-04 10:49:46,0.560s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 10:49:46,2023-07-04 10:49:49,3.019s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_search""))",Chrome 114.0.0.0,,,2023-07-04 10:49:49,2023-07-04 10:49:50,1.384s,PASSED
"setText(findTestObject(""09-Settings/Users/Active User/Search field""), ""partner"")",Chrome 114.0.0.0,,,2023-07-04 10:49:50,2023-07-04 10:49:51,1.003s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 10:49:51,2023-07-04 10:49:54,3.012s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_Cancel""))",Chrome 114.0.0.0,,,2023-07-04 10:49:54,2023-07-04 10:49:55,0.834s,PASSED
,,,,,,,
Test Cases/09-Settings/07 - Users (Active User - Suspend user),Chrome 114.0.0.0,,,2023-07-04 10:49:55,2023-07-04 10:50:14,19.341s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 10:49:56,2023-07-04 10:49:59,3.019s,PASSED
"verifyElementPresent(findTestObject(""09-Settings/Users/Active User/div_GTGG tester 2""), 0)",Chrome 114.0.0.0,,,2023-07-04 10:49:59,2023-07-04 10:49:59,0.490s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_suspendUser""))",Chrome 114.0.0.0,,,2023-07-04 10:49:59,2023-07-04 10:50:00,1.103s,PASSED
delay(delay_3seconds),Chrome 114.0.0.0,,,2023-07-04 10:50:00,2023-07-04 10:50:03,3.013s,PASSED
"click(findTestObject(""09-Settings/Users/Active User/button_Cancel_restore""))",Chrome 114.0.0.0,,,2023-07-04 10:50:03,2023-07-04 10:50:04,0.533s,PASSED
