Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
13-Income and Expense,Chrome 113.0.0.0,,,2023-05-05 14:27:49,2023-05-05 14:33:01,5m - 11.232s,PASSED
,,,,,,,
Test Cases/13-Income and Expense/01-Add Company (required field is blank),Chrome 113.0.0.0,,,2023-05-05 14:27:50,2023-05-05 14:29:49,1m - 59.487s,PASSED
"openBrowser("""")",Chrome 113.0.0.0,,,2023-05-05 14:27:51,2023-05-05 14:27:58,6.955s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 113.0.0.0,,,2023-05-05 14:27:58,2023-05-05 14:28:14,16.489s,PASSED
maximizeWindow(),Chrome 113.0.0.0,,,2023-05-05 14:28:14,2023-05-05 14:28:14,0.203s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 113.0.0.0,,,2023-05-05 14:28:14,2023-05-05 14:29:09,54.532s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 113.0.0.0,,,2023-05-05 14:29:09,2023-05-05 14:29:12,2.999s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 113.0.0.0,,,2023-05-05 14:29:12,2023-05-05 14:29:13,1.053s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 113.0.0.0,,,2023-05-05 14:29:13,2023-05-05 14:29:14,1.264s,PASSED
delay(4),Chrome 113.0.0.0,,,2023-05-05 14:29:14,2023-05-05 14:29:18,4.018s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 113.0.0.0,,,2023-05-05 14:29:18,2023-05-05 14:29:20,2.224s,PASSED
delay(5),Chrome 113.0.0.0,,,2023-05-05 14:29:20,2023-05-05 14:29:25,5.016s,PASSED
"scrollToElement(findTestObject(""03-Header Menu/Hamburger Button/div_Income and Expense""), 0)",Chrome 113.0.0.0,,,2023-05-05 14:29:25,2023-05-05 14:29:26,0.508s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Income and Expense""))",Chrome 113.0.0.0,,,2023-05-05 14:29:26,2023-05-05 14:29:27,0.913s,PASSED
"verifyElementVisible(findTestObject(""13-Income and Expense/div_IncomeAndExpense Tracker""))",Chrome 113.0.0.0,,,2023-05-05 14:29:27,2023-05-05 14:29:30,3.471s,PASSED
"verifyElementVisible(findTestObject(""13-Income and Expense/th_Income  Expense Tracker""))",Chrome 113.0.0.0,,,2023-05-05 14:29:30,2023-05-05 14:29:31,0.561s,PASSED
delay(3),Chrome 113.0.0.0,,,2023-05-05 14:29:31,2023-05-05 14:29:34,3.012s,PASSED
"click(findTestObject(""13-Income and Expense/button_ADD COMPANY""))",Chrome 113.0.0.0,,,2023-05-05 14:29:34,2023-05-05 14:29:34,0.594s,PASSED
"click(findTestObject(""13-Income and Expense/mat-icon_clear""))",Chrome 113.0.0.0,,,2023-05-05 14:29:34,2023-05-05 14:29:36,1.725s,PASSED
delay(3),Chrome 113.0.0.0,,,2023-05-05 14:29:36,2023-05-05 14:29:39,3.026s,PASSED
"click(findTestObject(""13-Income and Expense/button_ADD COMPANY""))",Chrome 113.0.0.0,,,2023-05-05 14:29:39,2023-05-05 14:29:40,0.600s,PASSED
"verifyElementVisible(findTestObject(""13-Income and Expense/mat-dialog-container_Add CompanyModal""))",Chrome 113.0.0.0,,,2023-05-05 14:29:40,2023-05-05 14:29:41,1.069s,PASSED
"click(findTestObject(""13-Income and Expense/input_CompanyName""))",Chrome 113.0.0.0,,,2023-05-05 14:29:41,2023-05-05 14:29:41,0.472s,PASSED
"click(findTestObject(""13-Income and Expense/dropdown_CompanyType""))",Chrome 113.0.0.0,,,2023-05-05 14:29:41,2023-05-05 14:29:42,0.478s,PASSED
"doubleClick(findTestObject(""13-Income and Expense/input_CompanyName""))",Chrome 113.0.0.0,,,2023-05-05 14:29:42,2023-05-05 14:29:43,0.799s,PASSED
"click(findTestObject(""13-Income and Expense/dropdown_ChoosingDate""))",Chrome 113.0.0.0,,,2023-05-05 14:29:43,2023-05-05 14:29:43,0.767s,PASSED
"doubleClick(findTestObject(""13-Income and Expense/mat-icon_account""))",Chrome 113.0.0.0,,,2023-05-05 14:29:43,2023-05-05 14:29:44,0.650s,PASSED
"click(findTestObject(""13-Income and Expense/input_CompanyName""))",Chrome 113.0.0.0,,,2023-05-05 14:29:44,2023-05-05 14:29:45,1.049s,PASSED
"verifyElementVisible(findTestObject(""13-Income and Expense/mat-error_Company name is required""))",Chrome 113.0.0.0,,,2023-05-05 14:29:45,2023-05-05 14:29:46,0.488s,PASSED
"verifyElementVisible(findTestObject(""13-Income and Expense/mat-error_Company type is required""))",Chrome 113.0.0.0,,,2023-05-05 14:29:46,2023-05-05 14:29:46,0.467s,PASSED
"verifyElementNotClickable(findTestObject(""13-Income and Expense/button_BEGIN""))",Chrome 113.0.0.0,,,2023-05-05 14:29:46,2023-05-05 14:29:46,0.478s,PASSED
delay(3),Chrome 113.0.0.0,,,2023-05-05 14:29:46,2023-05-05 14:29:49,3.019s,PASSED
,,,,,,,
Test Cases/13-Income and Expense/02-Add Company (fill out required field),Chrome 113.0.0.0,,,2023-05-05 14:29:50,2023-05-05 14:30:00,9.980s,PASSED
"setText(findTestObject(""13-Income and Expense/input_CompanyName""), ""Automation Company"")",Chrome 113.0.0.0,,,2023-05-05 14:29:50,2023-05-05 14:29:51,1.209s,PASSED
"click(findTestObject(""13-Income and Expense/dropdown_CompanyType""))",Chrome 113.0.0.0,,,2023-05-05 14:29:51,2023-05-05 14:29:52,0.421s,PASSED
