Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
12.2-EL Sign (Received Documents),Chrome 110.0.0.0,,,2023-02-17 12:29:17,2023-02-17 12:33:57,4m - 39.356s,PASSED
,,,,,,,
Test Cases/12-EL Sign/10-Received Documents(Sign a Document),Chrome 110.0.0.0,,,2023-02-17 12:29:18,2023-02-17 12:32:47,3m - 28.475s,PASSED
"openBrowser("""")",Chrome 110.0.0.0,,,2023-02-17 12:29:21,2023-02-17 12:29:31,10.697s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 110.0.0.0,,,2023-02-17 12:29:31,2023-02-17 12:29:58,26.601s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-02-17 12:29:58,2023-02-17 12:29:58,0.377s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 110.0.0.0,,,2023-02-17 12:29:58,2023-02-17 12:31:12,1m - 13.410s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 110.0.0.0,,,2023-02-17 12:31:12,2023-02-17 12:31:16,4.493s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 110.0.0.0,,,2023-02-17 12:31:16,2023-02-17 12:31:18,1.701s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 110.0.0.0,,,2023-02-17 12:31:18,2023-02-17 12:31:20,1.570s,PASSED
delay(4),Chrome 110.0.0.0,,,2023-02-17 12:31:20,2023-02-17 12:31:24,4.153s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 110.0.0.0,,,2023-02-17 12:31:24,2023-02-17 12:31:25,0.787s,PASSED
delay(5),Chrome 110.0.0.0,,,2023-02-17 12:31:25,2023-02-17 12:31:30,5.022s,PASSED
