Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
12.2-EL Sign (Received Documents),Chrome 109.0.0.0,,,2023-02-15 12:23:48,2023-02-15 12:28:31,4m - 42.717s,PASSED
,,,,,,,
Test Cases/12-EL Sign/10-Received Documents(Sign a Document),Chrome 109.0.0.0,,,2023-02-15 12:23:49,2023-02-15 12:27:21,3m - 31.192s,PASSED
"openBrowser("""")",Chrome 109.0.0.0,,,2023-02-15 12:23:52,2023-02-15 12:24:02,10.454s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 109.0.0.0,,,2023-02-15 12:24:02,2023-02-15 12:24:28,25.515s,PASSED
maximizeWindow(),Chrome 109.0.0.0,,,2023-02-15 12:24:28,2023-02-15 12:24:28,0.347s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 109.0.0.0,,,2023-02-15 12:24:28,2023-02-15 12:25:39,1m - 10.574s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 109.0.0.0,,,2023-02-15 12:25:39,2023-02-15 12:25:41,2.482s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 109.0.0.0,,,2023-02-15 12:25:41,2023-02-15 12:25:44,3.102s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 109.0.0.0,,,2023-02-15 12:25:44,2023-02-15 12:25:46,1.500s,PASSED
delay(4),Chrome 109.0.0.0,,,2023-02-15 12:25:46,2023-02-15 12:25:50,4.026s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 109.0.0.0,,,2023-02-15 12:25:50,2023-02-15 12:25:51,0.726s,PASSED
delay(5),Chrome 109.0.0.0,,,2023-02-15 12:25:51,2023-02-15 12:25:56,5.023s,PASSED
"scrollToElement(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""), 0)",Chrome 109.0.0.0,,,2023-02-15 12:25:56,2023-02-15 12:25:56,0.792s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""))",Chrome 109.0.0.0,,,2023-02-15 12:25:56,2023-02-15 12:25:57,1.029s,PASSED
"verifyElementVisible(findTestObject(""03-Header Menu/Hamburger Button/div_ELSign""))",Chrome 109.0.0.0,,,2023-02-15 12:25:57,2023-02-15 12:26:02,4.650s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/h4_ELSign""))",Chrome 109.0.0.0,,,2023-02-15 12:26:02,2023-02-15 12:26:03,0.688s,PASSED
delay(3),Chrome 109.0.0.0,,,2023-02-15 12:26:03,2023-02-15 12:26:06,3.010s,PASSED
"click(findTestObject(""12-EL Sign/div_Received Documents""))",Chrome 109.0.0.0,,,2023-02-15 12:26:06,2023-02-15 12:26:07,1.201s,PASSED
delay(3),Chrome 109.0.0.0,,,2023-02-15 12:26:07,2023-02-15 12:26:10,3.025s,PASSED
"click(findTestObject(""12-EL Sign/button_create""))",Chrome 109.0.0.0,,,2023-02-15 12:26:10,2023-02-15 12:26:11,1.204s,PASSED
delay(3),Chrome 109.0.0.0,,,2023-02-15 12:26:11,2023-02-15 12:26:14,3.021s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/div_EL Sign Consent""))",Chrome 109.0.0.0,,,2023-02-15 12:26:14,2023-02-15 12:26:15,0.730s,PASSED
delay(3),Chrome 109.0.0.0,,,2023-02-15 12:26:15,2023-02-15 12:26:18,3.020s,PASSED
"click(findTestObject(""12-EL Sign/checkbox_I have read and agree to the above""))",Chrome 109.0.0.0,,,2023-02-15 12:26:18,2023-02-15 12:26:19,1.043s,PASSED
delay(3),Chrome 109.0.0.0,,,2023-02-15 12:26:19,2023-02-15 12:26:22,3.016s,PASSED
"click(findTestObject(""12-EL Sign/button_BEGIN""))",Chrome 109.0.0.0,,,2023-02-15 12:26:22,2023-02-15 12:26:23,0.830s,PASSED
delay(3),Chrome 109.0.0.0,,,2023-02-15 12:26:23,2023-02-15 12:26:26,3.024s,PASSED
"click(findTestObject(""12-EL Sign/div_date""))",Chrome 109.0.0.0,,,2023-02-15 12:26:26,2023-02-15 12:26:27,1.422s,PASSED
"click(findTestObject(""12-EL Sign/div_date""))",Chrome 109.0.0.0,,,2023-02-15 12:26:27,2023-02-15 12:26:29,1.621s,PASSED
delay(3),Chrome 109.0.0.0,,,2023-02-15 12:26:29,2023-02-15 12:26:32,3.022s,PASSED
"click(findTestObject(""12-EL Sign/div_initial""))",Chrome 109.0.0.0,,,2023-02-15 12:26:32,2023-02-15 12:26:35,2.833s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/mat-dialog-container_InitialModal""))",Chrome 109.0.0.0,,,2023-02-15 12:26:35,2023-02-15 12:26:36,0.897s,PASSED
"click(findTestObject(""12-EL Sign/button_Save3""))",Chrome 109.0.0.0,,,2023-02-15 12:26:36,2023-02-15 12:26:36,0.823s,PASSED
delay(3),Chrome 109.0.0.0,,,2023-02-15 12:26:36,2023-02-15 12:26:39,3.009s,PASSED
"click(findTestObject(""12-EL Sign/div_signature""))",Chrome 109.0.0.0,,,2023-02-15 12:26:39,2023-02-15 12:26:40,1.021s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/mat-dialog-container_SignatureSettingsModal""))",Chrome 109.0.0.0,,,2023-02-15 12:26:40,2023-02-15 12:26:41,0.743s,PASSED
"click(findTestObject(""12-EL Sign/checkbox_type""))",Chrome 109.0.0.0,,,2023-02-15 12:26:41,2023-02-15 12:26:42,0.928s,PASSED
"setAlertText(""GG TESTER Signature"")",Chrome 109.0.0.0,,,2023-02-15 12:26:42,2023-02-15 12:26:42,0.105s,PASSED
acceptAlert(),Chrome 109.0.0.0,,,2023-02-15 12:26:42,2023-02-15 12:26:42,0.092s,PASSED
"click(findTestObject(""12-EL Sign/button_save Save Settings""))",Chrome 109.0.0.0,,,2023-02-15 12:26:42,2023-02-15 12:26:44,2.050s,PASSED
delay(3),Chrome 109.0.0.0,,,2023-02-15 12:26:44,2023-02-15 12:26:47,3.010s,PASSED
"click(findTestObject(""12-EL Sign/div_signature2""))",Chrome 109.0.0.0,,,2023-02-15 12:26:47,2023-02-15 12:26:49,1.516s,PASSED
"uploadpackage.Upload.uploadFile(findTestObject(""12-EL Sign/div_upload_mat-checkbox""), ""C:\Users\asus\Desktop\EL automation\qa.jpg"")",Chrome 109.0.0.0,,,2023-02-15 12:26:49,2023-02-15 12:26:54,4.947s,PASSED
delay(3),Chrome 109.0.0.0,,,2023-02-15 12:26:54,2023-02-15 12:26:57,3.047s,PASSED
"click(findTestObject(""12-EL Sign/button_save Save Settings""))",Chrome 109.0.0.0,,,2023-02-15 12:26:57,2023-02-15 12:26:59,1.974s,PASSED
delay(3),Chrome 109.0.0.0,,,2023-02-15 12:26:59,2023-02-15 12:27:02,3.010s,PASSED
"click(findTestObject(""12-EL Sign/button_completenavigate_next""))",Chrome 109.0.0.0,,,2023-02-15 12:27:02,2023-02-15 12:27:03,0.983s,PASSED
delay(3),Chrome 109.0.0.0,,,2023-02-15 12:27:03,2023-02-15 12:27:06,3.017s,PASSED
"verifyElementVisible(findTestObject(""12-EL Sign/font_Please review and press the submit button to finish signing""))",Chrome 109.0.0.0,,,2023-02-15 12:27:06,2023-02-15 12:27:07,0.670s,PASSED
"click(findTestObject(""12-EL Sign/button_REVIEW""))",Chrome 109.0.0.0,,,2023-02-15 12:27:07,2023-02-15 12:27:08,0.960s,PASSED
switchToWindowIndex(1),Chrome 109.0.0.0,,,2023-02-15 12:27:08,2023-02-15 12:27:11,3.412s,PASSED
closeWindowIndex(1),Chrome 109.0.0.0,,,2023-02-15 12:27:11,2023-02-15 12:27:11,0.340s,PASSED
switchToWindowIndex(0),Chrome 109.0.0.0,,,2023-02-15 12:27:11,2023-02-15 12:27:11,0.039s,PASSED
"click(findTestObject(""12-EL Sign/button_EDIT""))",Chrome 109.0.0.0,,,2023-02-15 12:27:11,2023-02-15 12:27:13,1.533s,PASSED
delay(3),Chrome 109.0.0.0,,,2023-02-15 12:27:13,2023-02-15 12:27:16,3.015s,PASSED
"click(findTestObject(""12-EL Sign/button_completenavigate_next""))",Chrome 109.0.0.0,,,2023-02-15 12:27:16,2023-02-15 12:27:17,0.782s,PASSED
delay(3),Chrome 109.0.0.0,,,2023-02-15 12:27:17,2023-02-15 12:27:20,3.019s,PASSED
"click(findTestObject(""12-EL Sign/button_SUBMIT""))",Chrome 109.0.0.0,,,2023-02-15 12:27:20,2023-02-15 12:27:21,0.815s,PASSED
,,,,,,,
Test Cases/12-EL Sign/11-Send Documents(Download Document and Certificate),Chrome 109.0.0.0,,,2023-02-15 12:27:21,2023-02-15 12:27:43,22.888s,PASSED
delay(3),Chrome 109.0.0.0,,,2023-02-15 12:27:23,2023-02-15 12:27:26,3.019s,PASSED
"click(findTestObject(""12-EL Sign/div_Send Documents""))",Chrome 109.0.0.0,,,2023-02-15 12:27:26,2023-02-15 12:27:27,0.994s,PASSED
delay(3),Chrome 109.0.0.0,,,2023-02-15 12:27:27,2023-02-15 12:27:30,3.012s,PASSED
"click(findTestObject(""12-EL Sign/mat-icon_refresh""))",Chrome 109.0.0.0,,,2023-02-15 12:27:30,2023-02-15 12:27:31,1.025s,PASSED
delay(3),Chrome 109.0.0.0,,,2023-02-15 12:27:31,2023-02-15 12:27:34,3.016s,PASSED
