Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
13-Income and Expense,Chrome 112.0.0.0,,,2023-04-26 14:06:06,2023-04-26 14:11:34,5m - 28.523s,PASSED
,,,,,,,
Test Cases/13-Income and Expense/01-Add Company (required field is blank),Chrome 112.0.0.0,,,2023-04-26 14:06:07,2023-04-26 14:08:07,2m - 0.159s,PASSED
"openBrowser("""")",Chrome 112.0.0.0,,,2023-04-26 14:06:07,2023-04-26 14:06:14,6.564s,PASSED
"navigateToUrl(""https://lab.everleagues.com/"")",Chrome 112.0.0.0,,,2023-04-26 14:06:14,2023-04-26 14:06:28,14.578s,PASSED
maximizeWindow(),Chrome 112.0.0.0,,,2023-04-26 14:06:28,2023-04-26 14:06:29,0.613s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 112.0.0.0,,,2023-04-26 14:06:29,2023-04-26 14:07:27,57.783s,PASSED
"click(findTestObject(""06-Teams/button_doublearrow""))",Chrome 112.0.0.0,,,2023-04-26 14:07:27,2023-04-26 14:07:30,3.144s,PASSED
"click(findTestObject(""06-Teams/button_My Organizations""))",Chrome 112.0.0.0,,,2023-04-26 14:07:30,2023-04-26 14:07:31,0.959s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 112.0.0.0,,,2023-04-26 14:07:31,2023-04-26 14:07:32,1.247s,PASSED
delay(4),Chrome 112.0.0.0,,,2023-04-26 14:07:32,2023-04-26 14:07:36,4.007s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 112.0.0.0,,,2023-04-26 14:07:36,2023-04-26 14:07:37,0.476s,PASSED
delay(5),Chrome 112.0.0.0,,,2023-04-26 14:07:37,2023-04-26 14:07:42,5.012s,PASSED
"scrollToElement(findTestObject(""03-Header Menu/Hamburger Button/div_Income and Expense""), 0)",Chrome 112.0.0.0,,,2023-04-26 14:07:42,2023-04-26 14:07:43,1.325s,PASSED
"click(findTestObject(""03-Header Menu/Hamburger Button/div_Income and Expense""))",Chrome 112.0.0.0,,,2023-04-26 14:07:43,2023-04-26 14:07:43,0.471s,PASSED
"verifyElementVisible(findTestObject(""13-Income and Expense/div_IncomeAndExpense Tracker""))",Chrome 112.0.0.0,,,2023-04-26 14:07:43,2023-04-26 14:07:46,3.040s,PASSED
"verifyElementVisible(findTestObject(""13-Income and Expense/th_Income  Expense Tracker""))",Chrome 112.0.0.0,,,2023-04-26 14:07:46,2023-04-26 14:07:47,0.691s,PASSED
delay(3),Chrome 112.0.0.0,,,2023-04-26 14:07:47,2023-04-26 14:07:50,3.023s,PASSED
"click(findTestObject(""13-Income and Expense/button_ADD COMPANY""))",Chrome 112.0.0.0,,,2023-04-26 14:07:50,2023-04-26 14:07:51,0.718s,PASSED
"click(findTestObject(""13-Income and Expense/mat-icon_clear""))",Chrome 112.0.0.0,,,2023-04-26 14:07:51,2023-04-26 14:07:53,2.163s,PASSED
delay(3),Chrome 112.0.0.0,,,2023-04-26 14:07:53,2023-04-26 14:07:56,3.018s,PASSED
"click(findTestObject(""13-Income and Expense/button_ADD COMPANY""))",Chrome 112.0.0.0,,,2023-04-26 14:07:56,2023-04-26 14:07:57,0.537s,PASSED
"verifyElementVisible(findTestObject(""13-Income and Expense/mat-dialog-container_Add CompanyModal""))",Chrome 112.0.0.0,,,2023-04-26 14:07:57,2023-04-26 14:07:58,1.253s,PASSED
"click(findTestObject(""13-Income and Expense/input_CompanyName""))",Chrome 112.0.0.0,,,2023-04-26 14:07:58,2023-04-26 14:07:58,0.597s,PASSED
"click(findTestObject(""13-Income and Expense/dropdown_CompanyType""))",Chrome 112.0.0.0,,,2023-04-26 14:07:58,2023-04-26 14:07:59,0.699s,PASSED
"doubleClick(findTestObject(""13-Income and Expense/input_CompanyName""))",Chrome 112.0.0.0,,,2023-04-26 14:07:59,2023-04-26 14:08:00,0.986s,PASSED
"click(findTestObject(""13-Income and Expense/dropdown_ChoosingDate""))",Chrome 112.0.0.0,,,2023-04-26 14:08:00,2023-04-26 14:08:01,0.653s,PASSED
"doubleClick(findTestObject(""13-Income and Expense/mat-icon_account""))",Chrome 112.0.0.0,,,2023-04-26 14:08:01,2023-04-26 14:08:02,0.732s,PASSED
"click(findTestObject(""13-Income and Expense/input_CompanyName""))",Chrome 112.0.0.0,,,2023-04-26 14:08:02,2023-04-26 14:08:02,0.941s,PASSED
"verifyElementVisible(findTestObject(""13-Income and Expense/mat-error_Company name is required""))",Chrome 112.0.0.0,,,2023-04-26 14:08:02,2023-04-26 14:08:03,0.492s,PASSED
"verifyElementVisible(findTestObject(""13-Income and Expense/mat-error_Company type is required""))",Chrome 112.0.0.0,,,2023-04-26 14:08:03,2023-04-26 14:08:03,0.397s,PASSED
"verifyElementNotClickable(findTestObject(""13-Income and Expense/button_BEGIN""))",Chrome 112.0.0.0,,,2023-04-26 14:08:03,2023-04-26 14:08:04,0.370s,PASSED
delay(3),Chrome 112.0.0.0,,,2023-04-26 14:08:04,2023-04-26 14:08:07,3.014s,PASSED
,,,,,,,
Test Cases/13-Income and Expense/02-Add Company (fill out required field),Chrome 112.0.0.0,,,2023-04-26 14:08:07,2023-04-26 14:08:18,10.726s,PASSED
"setText(findTestObject(""13-Income and Expense/input_CompanyName""), ""Automation Company"")",Chrome 112.0.0.0,,,2023-04-26 14:08:07,2023-04-26 14:08:08,1.116s,PASSED
"click(findTestObject(""13-Income and Expense/dropdown_CompanyType""))",Chrome 112.0.0.0,,,2023-04-26 14:08:08,2023-04-26 14:08:09,1.058s,PASSED
"click(findTestObject(""13-Income and Expense/mat-option_Consulting""))",Chrome 112.0.0.0,,,2023-04-26 14:08:09,2023-04-26 14:08:10,0.510s,PASSED
"click(findTestObject(""13-Income and Expense/dropdown_ChoosingDate""))",Chrome 112.0.0.0,,,2023-04-26 14:08:10,2023-04-26 14:08:11,0.667s,PASSED
