Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
02-Side Icons,Chrome 110.0.0.0,,,2023-03-06 17:42:04,2023-03-06 17:45:29,3m - 25.264s,PASSED
,,,,,,,
Test Cases/02-Side Icons (Organization)/01- (Add Contact),Chrome 110.0.0.0,Navigates on Add Contact Page and verifies the elements.,,2023-03-06 17:42:05,2023-03-06 17:44:39,2m - 33.403s,PASSED
"openBrowser("""")",Chrome 110.0.0.0,,,2023-03-06 17:42:07,2023-03-06 17:42:16,8.851s,PASSED
"navigateToUrl(""https://lab.everleagues.com/login?returnUrl=%2Fmain%2Fdashboard"")",Chrome 110.0.0.0,,,2023-03-06 17:42:16,2023-03-06 17:42:46,29.835s,PASSED
maximizeWindow(),Chrome 110.0.0.0,,,2023-03-06 17:42:46,2023-03-06 17:42:46,0.526s,PASSED
"callTestCase(findTestCase(""01-Login and Forgot Password/04-Login(Valid Credentials-With Subscription)""), [:], STOP_ON_FAILURE)",Chrome 110.0.0.0,,,2023-03-06 17:42:46,2023-03-06 17:43:52,1m - 5.695s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/Side Menu double arrow icon""))",Chrome 110.0.0.0,,,2023-03-06 17:43:52,2023-03-06 17:43:55,3.263s,PASSED
delay(2),Chrome 110.0.0.0,,,2023-03-06 17:43:55,2023-03-06 17:43:57,2.017s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_My Organizations""))",Chrome 110.0.0.0,,,2023-03-06 17:43:57,2023-03-06 17:43:58,0.801s,PASSED
delay(2),Chrome 110.0.0.0,,,2023-03-06 17:43:58,2023-03-06 17:44:00,2.023s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Automation Test Org""))",Chrome 110.0.0.0,,,2023-03-06 17:44:00,2023-03-06 17:44:01,1.342s,PASSED
delay(2),Chrome 110.0.0.0,,,2023-03-06 17:44:01,2023-03-06 17:44:03,2.009s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/span_Automation Test Org""))",Chrome 110.0.0.0,,,2023-03-06 17:44:03,2023-03-06 17:44:04,0.942s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-03-06 17:44:04,2023-03-06 17:44:07,3.022s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_add new user""))",Chrome 110.0.0.0,,,2023-03-06 17:44:07,2023-03-06 17:44:10,2.176s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-03-06 17:44:10,2023-03-06 17:44:13,3.018s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/User Invitation modal""))",Chrome 110.0.0.0,,,2023-03-06 17:44:13,2023-03-06 17:44:13,0.718s,PASSED
delay(2),Chrome 110.0.0.0,,,2023-03-06 17:44:13,2023-03-06 17:44:15,2.011s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/Invite a single user option""))",Chrome 110.0.0.0,,,2023-03-06 17:44:15,2023-03-06 17:44:16,1.093s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/Invite New user modal""))",Chrome 110.0.0.0,,,2023-03-06 17:44:16,2023-03-06 17:44:19,2.197s,PASSED
delay(2),Chrome 110.0.0.0,,,2023-03-06 17:44:19,2023-03-06 17:44:21,2.013s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Cancel""))",Chrome 110.0.0.0,,,2023-03-06 17:44:21,2023-03-06 17:44:22,1.107s,PASSED
delay(2),Chrome 110.0.0.0,,,2023-03-06 17:44:22,2023-03-06 17:44:24,2.021s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_add new user""))",Chrome 110.0.0.0,,,2023-03-06 17:44:24,2023-03-06 17:44:25,1.010s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-03-06 17:44:25,2023-03-06 17:44:28,3.013s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/User Invitation modal""))",Chrome 110.0.0.0,,,2023-03-06 17:44:28,2023-03-06 17:44:28,0.697s,PASSED
delay(2),Chrome 110.0.0.0,,,2023-03-06 17:44:28,2023-03-06 17:44:31,2.022s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/Invite batch user option""))",Chrome 110.0.0.0,,,2023-03-06 17:44:31,2023-03-06 17:44:31,0.794s,PASSED
"verifyElementVisible(findTestObject(""02-Side Icons(Organization)/Add Contact/Import CSV file modal""))",Chrome 110.0.0.0,,,2023-03-06 17:44:31,2023-03-06 17:44:33,1.275s,PASSED
delay(2),Chrome 110.0.0.0,,,2023-03-06 17:44:33,2023-03-06 17:44:35,2.020s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/Add Contact/button_Cancel""))",Chrome 110.0.0.0,,,2023-03-06 17:44:35,2023-03-06 17:44:37,1.940s,PASSED
delay(2),Chrome 110.0.0.0,,,2023-03-06 17:44:37,2023-03-06 17:44:39,2.013s,PASSED
,,,,,,,
Test Cases/02-Side Icons (Organization)/02-(2FA),Chrome 110.0.0.0,Navigates on 2FA Page and verifies the elements.,,2023-03-06 17:44:39,2023-03-06 17:44:54,15.287s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-03-06 17:44:40,2023-03-06 17:44:43,3.014s,PASSED
"click(findTestObject(""02-Side Icons(Organization)/2FA/button_2FA""))",Chrome 110.0.0.0,,,2023-03-06 17:44:43,2023-03-06 17:44:45,1.461s,PASSED
"clickOffset(findTestObject(""02-Side Icons(Organization)/2FA/span_Two Factor Authentication""), 100, 100)",Chrome 110.0.0.0,,,2023-03-06 17:44:45,2023-03-06 17:44:47,2.295s,PASSED
delay(3),Chrome 110.0.0.0,,,2023-03-06 17:44:47,2023-03-06 17:44:50,3.009s,PASSED
